item_id,name,rune_weight,jet,coefficient,pdb,last_updated_fr,Actualisation,rune_last_update,price,runes_qty,focus_runes_qty,profitability,focus_profitability
15207,Rune Fo,1.0,26,63,41.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,89,26.2,250.6,2331.8,22303.4
15207,Rune Vi,0.2,76,63,24.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,122,15.6,242.2,1903.2,29548.4
15207,Rune Sa,3.0,18,63,85.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,75,17.9,90.8,1342.5,6810.0
15207,Rune Cha,1.0,26,63,41.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,31,26.2,250.6,812.2,7768.6
15207,Rune Ré Feu,6.0,5,63,47.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,37,5.0,42.3,185.0,1565.1
15207,Rune Ré Air,6.0,5,63,47.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,90,5.0,42.3,450.0,3807.0
15207,Rune Fui,4.0,8,63,50.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,414,8.0,63.8,3312.0,26413.2
15207,Rune Do Terre,5.0,5,63,40.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,1246,5.0,50.0,6230.0,62300.0
15207,Rune Do Eau,5.0,5,63,40.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,929,5.0,50.0,4645.0,46450.0
15207,Rune Do Neutre,5.0,5,63,40.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 03:08:00,1094,5.0,50.0,5470.0,54700.0
15216,Rune Vi,0.2,326,205,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,122,403.0,1241.1,49166.0,151414.2
15216,Rune Sa,3.0,36,205,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,75,222.1,435.1,16657.5,32632.5
15216,Rune Cri,10.0,4,205,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,1875,24.8,120.3,46500.0,225562.5
15216,Rune Po,51.0,-1,205,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,8860,0.0,0.0,0.0,0.0
15216,Rune Pui,2.0,50,205,301.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,46,308.5,646.6,14191.0,29743.6
15216,Rune Ré Pme,7.0,8,205,169.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,619,49.5,175.3,30640.5,108510.7
15216,Rune Ré Eau,6.0,6,205,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,92,37.2,199.5,3422.4,18354.0
15216,Rune Ré Air,6.0,8,205,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,90,49.5,202.5,4455.0,18225.0
15216,Rune Ini,0.1,500,205,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,106,309.5,1218.3,32807.0,129139.8
15216,Rune Prospe,3.0,13,205,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,93,80.6,400.6,7495.8,37255.8
15216,Rune So,10.0,18,205,541.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,278,110.9,141.3,30830.2,39281.4
15216,Rune Ré Pou,2.0,18,205,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:54:00,247,111.7,598.6,27589.9,147854.2
15199,Rune Vi,0.2,176,64,78.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,122,50.3,551.6,6136.6,67295.2
15199,Rune Po,51.0,1,64,113.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,8860,1.4,11.2,12404.0,99232.0
15199,Rune Pui,2.0,36,64,159.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,46,51.1,296.1,2350.6,13620.6
15199,Rune Invo,30.0,1,64,67.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,2457,1.4,18.2,3439.8,44717.4
15199,Rune Ré Terre,6.0,5,64,67.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,221,7.2,91.0,1591.2,20111.0
15199,Rune Ré Air,6.0,5,64,67.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,90,7.2,91.0,648.0,8190.0
15199,Rune Ré Pou,2.0,18,64,80.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,247,25.7,276.2,6347.9,68221.4
15199,Rune Do Terre,5.0,7,64,78.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,1246,10.0,110.3,12460.0,137433.8
15199,Rune Do Feu,5.0,7,64,78.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,982,10.0,110.3,9820.0,108314.6
15199,Rune Do Eau,5.0,7,64,78.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,929,10.0,110.3,9290.0,102468.7
15199,Rune Do Air,5.0,7,64,78.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,1293,10.0,110.3,12930.0,142617.9
15199,Rune Do Neutre,5.0,7,64,78.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:17:00,1094,10.0,110.3,10940.0,120668.2
15196,Rune Fo,1.0,50,174,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,89,262.7,1215.3,23380.3,108161.7
15196,Rune Vi,0.2,326,174,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,122,342.1,1238.1,41736.2,151048.2
15196,Rune Sa,3.0,36,174,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,75,188.5,434.1,14137.5,32557.5
15196,Rune Age,1.0,50,174,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,131,262.7,1215.3,34413.7,159204.3
15196,Rune Po,51.0,1,174,154.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,8860,5.3,23.9,46958.0,211754.0
15196,Rune Ga Pme,90.0,1,174,271.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,23950,5.2,14.2,124540.0,340090.0
15196,Rune Ré Feu,6.0,8,174,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,37,42.1,202.0,1557.7,7474.0
15196,Rune Prospe,3.0,23,174,208.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,93,120.6,414.6,11215.8,38557.8
15196,Rune Tac,4.0,-12,174,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,775,0.0,0.0,0.0,0.0
15196,Rune Ret Pme,7.0,4,174,85.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,384,21.1,168.9,8102.4,64857.6
15196,Rune Ré Pou,2.0,-13,174,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,247,0.0,0.0,0.0,0.0
15196,Rune Ré Cri,2.0,13,174,79.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,460,68.7,589.6,31602.0,271216.0
15196,Rune Do Terre,5.0,10,174,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,1246,52.5,243.1,65415.0,302902.6
15196,Rune Do Air,5.0,10,174,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,1293,52.5,243.1,67882.5,314328.3
15196,Rune Do Neutre,5.0,10,174,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 05:36:00,1094,52.5,243.1,57435.0,265951.4
15217,Rune Vi,0.2,326,182,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,122,357.8,1067.6,43651.6,130247.2
15217,Rune Sa,3.0,36,182,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,75,197.2,377.3,14790.0,28297.5
15217,Rune Age,1.0,50,182,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,131,274.8,1044.8,35998.8,136868.8
15217,Rune Ine,1.0,50,182,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,75,274.8,1044.8,20610.0,78360.0
15217,Rune Cri,10.0,4,182,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,1875,22.0,103.0,41250.0,193125.0
15217,Rune Invo,30.0,1,182,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,2457,5.5,33.8,13513.5,83046.6
15217,Rune Ré Pa,7.0,8,182,169.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,185,43.9,150.5,8121.5,27842.5
15217,Rune Ré Terre,6.0,8,182,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,221,44.0,173.6,9724.0,38365.6
15217,Rune Prospe,3.0,13,182,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,93,71.6,342.8,6658.8,31880.4
15217,Rune Do Feu,5.0,13,182,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,982,71.3,213.5,70016.6,209657.0
15217,Rune Do Air,5.0,13,182,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-12 12:36:00,1293,71.3,213.5,92190.9,276055.5
15208,Rune Fo,1.0,36,51,55.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,89,28.3,296.8,2518.7,26415.2
15208,Rune Vi,0.2,126,51,39.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,122,20.0,288.6,2440.0,35209.2
15208,Rune Cha,1.0,36,51,55.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,31,28.3,296.8,877.3,9200.8
15208,Rune Po,51.0,2,51,155.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,8860,1.6,6.8,14176.0,60248.0
15208,Rune Ré Air,6.0,6,51,55.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,90,4.7,49.5,423.0,4455.0
15208,Rune Prospe,3.0,13,51,60.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,93,10.2,99.7,948.6,9272.1
15208,Rune Do Terre,5.0,5,51,38.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,1246,4.0,57.7,4984.0,71894.2
15208,Rune Do Eau,5.0,5,51,38.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,929,4.0,57.7,3716.0,53603.3
15208,Rune Do Neutre,5.0,5,51,38.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 08:57:00,1094,4.0,57.7,4376.0,63123.8
15197,Rune Fo,1.0,50,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,89,151.0,1103.8,13439.0,98238.2
15197,Rune Vi,0.2,326,100,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,122,196.6,1126.6,23985.2,137445.2
15197,Rune Sa,3.0,40,100,361.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,75,120.3,402.9,9022.5,30217.5
15197,Rune Age,1.0,50,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,131,151.0,1103.8,19781.0,144597.8
15197,Rune Po,51.0,1,100,154.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,8860,3.0,21.7,26580.0,192262.0
15197,Rune Invo,30.0,1,100,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,2457,3.0,35.8,7371.0,87960.6
15197,Rune Ré Pa,7.0,6,100,127.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,185,18.1,156.0,3348.5,28860.0
15197,Rune Ré Terre,6.0,6,100,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,221,18.2,180.5,4022.2,39890.5
15197,Rune Ré Air,6.0,8,100,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,90,24.2,183.5,2178.0,16515.0
15197,Rune Prospe,3.0,13,100,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,93,39.3,362.4,3654.9,33703.2
15197,Rune Do Terre,5.0,10,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,1246,30.2,220.8,37629.2,275116.8
15197,Rune Do Air,5.0,10,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,1293,30.2,220.8,39048.6,285494.4
15197,Rune Do Neutre,5.0,10,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 08:29:00,1094,30.2,220.8,33038.8,241555.2
15194,Rune Fo,1.0,50,132,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,89,199.3,1232.3,17737.7,109674.7
15194,Rune Vi,0.2,326,132,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,122,259.5,1255.1,31659.0,153122.2
15194,Rune Sa,3.0,36,132,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,75,143.0,439.8,10725.0,32985.0
15194,Rune Cha,1.0,50,132,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,31,199.3,1232.3,6178.3,38201.3
15194,Rune Ine,1.0,50,132,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,75,199.3,1232.3,14947.5,92422.5
15194,Rune Ga Pme,90.0,1,132,271.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,23950,4.0,14.4,95800.0,344880.0
15194,Rune Ré Terre,6.0,7,132,127.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,221,27.9,203.4,6165.9,44951.4
15194,Rune Fui,4.0,13,132,157.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,414,51.8,308.8,21445.2,127843.2
15194,Rune Do Terre,5.0,13,132,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,1246,51.7,251.0,64418.2,312746.0
15194,Rune Do Feu,5.0,13,132,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,982,51.7,251.0,50769.4,246482.0
15194,Rune Do Eau,5.0,13,132,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,929,51.7,251.0,48029.3,233179.0
15194,Rune Do Neutre,5.0,13,132,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 06:04:00,1094,51.7,251.0,56559.8,274594.0
15203,Rune Ga Pa,100.0,1,34,229.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,34893,0.8,7.2,27914.4,251229.6
15203,Rune Vi,0.2,176,34,81.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,122,27.6,647.1,3367.2,78946.2
15203,Rune Sa,3.0,26,34,178.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,75,20.3,232.0,1522.5,17400.0
15203,Rune Cha,1.0,36,34,83.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,31,28.2,648.0,874.2,20088.0
15203,Rune Ine,1.0,36,34,83.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,75,28.2,648.0,2115.0,48600.0
15203,Rune Cri,10.0,4,34,92.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,1875,3.1,65.3,5812.5,122437.5
15203,Rune Ré Feu,6.0,6,34,83.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,37,4.7,108.0,173.9,3996.0
15203,Rune Prospe,3.0,18,34,124.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,93,14.1,222.9,1311.3,20729.7
15203,Rune Tac,4.0,8,34,74.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,775,6.3,160.9,4882.5,124697.5
15203,Rune Do Feu,5.0,8,34,92.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,982,6.3,130.5,6186.6,128151.0
15203,Rune Do Eau,5.0,8,34,92.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 06:07:00,929,6.3,130.5,5852.7,121234.5
15195,Rune Ga Pa,100.0,1,117,301.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,34893,3.5,12.3,122125.5,429183.9
15195,Rune Fo,1.0,60,117,181.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,89,211.8,1167.8,18850.2,103934.2
15195,Rune Vi,0.2,376,117,226.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,122,265.1,1190.6,32342.2,145253.2
15195,Rune Sa,3.0,36,117,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,75,126.7,413.3,9502.5,30997.5
15195,Rune Age,1.0,60,117,181.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,131,211.8,1167.8,27745.8,152981.8
15195,Rune Ré Pa,7.0,7,117,148.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,185,24.7,164.5,4569.5,30432.5
15195,Rune Ré Eau,6.0,8,117,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,92,28.3,191.6,2603.6,17627.2
15195,Rune Tac,4.0,-6,117,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,775,0.0,0.0,0.0,0.0
15195,Rune Ret Pme,7.0,4,117,85.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,384,14.2,160.0,5452.8,61440.0
15195,Rune Ré Pou,2.0,-26,117,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,247,0.0,0.0,0.0,0.0
15195,Rune Ré Cri,2.0,18,117,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,460,63.8,565.9,29348.0,260314.0
15195,Rune Do Terre,5.0,10,117,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,1246,35.3,230.6,43983.8,287327.6
15195,Rune Do Air,5.0,10,117,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,1293,35.3,230.6,45642.9,298165.8
15195,Rune Do Neutre,5.0,10,117,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 01:56:00,1094,35.3,230.6,38618.2,252276.4
15218,Rune Fo,1.0,40,199,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,89,240.8,1090.8,21431.2,97081.2
15218,Rune Vi,0.2,326,199,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,122,391.2,1128.6,47726.4,137689.2
15218,Rune Sa,3.0,36,199,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,75,215.6,397.6,16170.0,29820.0
15218,Rune Cha,1.0,40,199,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,31,240.8,1090.8,7464.8,33814.8
15218,Rune Age,1.0,40,199,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,131,240.8,1090.8,31544.8,142894.8
15218,Rune Cri,10.0,5,199,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,1875,30.0,110.6,56250.0,207375.0
15218,Rune Pui,2.0,18,199,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,46,108.5,542.4,4991.0,24950.4
15218,Rune Ré Feu,6.0,8,199,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,37,48.1,183.8,1779.7,6800.6
15218,Rune Ret Pme,7.0,5,199,106.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,384,30.1,154.8,11558.4,59443.2
15218,Rune Ré Cri,2.0,10,199,61.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,460,60.7,530.4,27922.0,243984.0
15218,Rune Do Terre,5.0,10,199,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,1246,60.1,221.2,74884.6,275615.2
15218,Rune Do Eau,5.0,10,199,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,929,60.1,221.2,55832.9,205494.8
15218,Rune Do Air,5.0,10,199,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,1293,60.1,221.2,77709.3,286011.6
15218,Rune Do Neutre,5.0,10,199,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:49:00,1094,60.1,221.2,65749.4,241992.8
15192,Rune Fo,1.0,40,171,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,89,206.9,1256.3,18414.1,111810.7
15192,Rune Vi,0.2,326,171,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,122,336.2,1294.1,41016.4,157880.2
15192,Rune Sa,3.0,36,171,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,75,185.2,452.8,13890.0,33960.0
15192,Rune Cha,1.0,40,171,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,31,206.9,1256.3,6413.9,38945.3
15192,Rune Ine,1.0,40,171,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,75,206.9,1256.3,15517.5,94222.5
15192,Rune Cri,10.0,4,171,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,1875,20.7,125.6,38812.5,235500.0
15192,Rune Invo,30.0,1,171,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,2457,5.2,41.4,12776.4,101719.8
15192,Rune Ré Air,6.0,8,171,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,90,41.3,211.4,3717.0,19026.0
15192,Rune Ini,0.1,500,171,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,106,258.2,1271.3,27369.2,134757.8
15192,Rune Prospe,3.0,13,171,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,93,67.3,418.3,6258.9,38901.9
15192,Rune Fui,4.0,8,171,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,414,41.5,311.1,17181.0,128795.4
15192,Rune Ré Cri,2.0,-23,171,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,460,0.0,0.0,0.0,0.0
15192,Rune Do Terre,5.0,13,171,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,1246,67.0,258.8,83482.0,322464.8
15192,Rune Do Feu,5.0,13,171,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,982,67.0,258.8,65794.0,254141.6
15192,Rune Do Eau,5.0,13,171,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,929,67.0,258.8,62243.0,240425.2
15192,Rune Do Neutre,5.0,13,171,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-20 12:37:00,1094,67.0,258.8,73298.0,283127.2
15215,Rune Vi,0.2,76,54,24.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,122,13.1,288.9,1598.2,35245.8
15215,Rune Sa,3.0,18,54,83.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,75,15.1,106.2,1132.5,7965.0
15215,Rune Age,1.0,36,54,56.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,131,30.3,304.8,3969.3,39928.8
15215,Rune Ine,1.0,36,54,56.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,75,30.3,304.8,2272.5,22860.0
15215,Rune Cri,10.0,2,54,31.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,1875,1.7,29.3,3187.5,54937.5
15215,Rune Ga Pme,90.0,1,54,138.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,23950,0.8,3.8,19160.0,91010.0
15215,Rune Invo,30.0,1,54,46.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,2457,0.8,10.0,1965.6,24570.0
15215,Rune Tac,4.0,6,54,37.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,775,5.1,73.9,3952.5,57272.5
15215,Rune Do Feu,5.0,5,54,39.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,982,4.2,59.3,4124.4,58232.6
15215,Rune Do Air,5.0,5,54,39.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 06:15:00,1293,4.2,59.3,5430.6,76674.9
15241,Rune Prospe,3.0,5,2477,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,10.1,0.4,939.3,37.2
15240,Rune Prospe,3.0,4,2087,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,8.2,0.4,762.6,37.2
15213,Rune Vi,0.2,126,98,38.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,122,38.0,234.8,4636.0,28645.6
15213,Rune Sa,3.0,23,98,104.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,75,34.1,89.2,2557.5,6690.0
15213,Rune Age,1.0,36,98,55.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,131,53.9,242.9,7060.9,31819.9
15213,Rune Ine,1.0,36,98,55.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,75,53.9,242.9,4042.5,18217.5
15213,Rune Ré Terre,6.0,2,98,19.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,221,3.1,37.5,685.1,8287.5
15213,Rune Prospe,3.0,13,98,59.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,93,19.4,81.7,1804.2,7598.1
15213,Rune Tac,4.0,6,98,37.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,775,9.1,58.5,7052.5,45337.5
15213,Rune Do Feu,5.0,4,98,31.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,982,6.1,46.2,5990.2,45368.4
15213,Rune Do Air,5.0,4,98,31.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:42:00,1293,6.1,46.2,7887.3,59736.6
15201,Rune Vi,0.2,176,108,82.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,122,88.9,599.0,10845.8,73078.0
15201,Rune Sa,3.0,36,108,250.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,75,90.2,227.7,6765.0,17077.5
15201,Rune Cha,1.0,40,108,93.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,31,100.9,604.5,3127.9,18739.5
