item_id,nom_objet,focus_rune_nom,prix,craft,rune_last_update,focus_rentabilite,total_profit_non_focus,craft_vs_focus_diff,craft_vs_prix_diff,craft_vs_total_profit_non_focus_diff,meilleur_renta_valeur,meilleur_renta,meilleur_renta_percent
484,Pelle Teuze,Rune Cri,6000.0,859.0,2024-03-11 07:04:00,3375.0,1350.3,2516.0,5141.0,491.3,5141.0,craft_revente,598.49
10956,Bottes du Corbeau Noir,Rune Do Air,8947.0,1725.0,2024-03-05 12:55:00,4654.8,35015.6,2929.8,7222.0,33290.6,33290.6,craft_brisage,1929.89
1704,Sac du Staca Noviste,Rune Pod,20000.0,5776.0,2024-04-03 06:58:00,17443.2,13597.6,11667.2,14224.0,7821.6,14224.0,craft_revente,246.26
19086,Masque de Choudini,Rune Po,41800.0,36427.0,2024-04-14 02:17:00,29238.0,13791.5,-7189.0,5373.0,-22635.5,5373.0,craft_revente,14.75
863,Bottes Agilesques,Rune Age,249.0,681.0,2024-03-05 12:54:00,222.7,3602.5,-458.3,-432.0,2921.5,2921.5,craft_brisage,429.0
8111,Pantoufles du Tofu,Rune Age,5000.0,1687.0,2024-03-05 12:55:00,1257.6,17407.6,-429.4,3313.0,15720.6,15720.6,craft_brisage,931.87
6908,Sanglature,Rune Vi,197.0,4228.0,2024-04-15 05:06:00,1195.6,236.6,-3032.4,-4031.0,-3991.4,-3032.4,non_rentable,-71.72
19096,Marteau de Katrepat,Rune Do Air,2385000.0,2116556.0,2024-03-30 06:00:00,311095.8,1975007.9,-1805460.2,268444.0,-141548.1,268444.0,craft_revente,12.68
12072,Ceinture de Nelween,Rune Do Neutre,69998.0,17657.0,2024-04-16 02:26:00,31726.0,16940.0,14069.0,52341.0,-717.0,52341.0,craft_revente,296.43
2616,Halle de Barde,Rune Do Terre,1799999.0,49616.0,2024-04-16 05:43:00,59185.0,39836.4,9569.0,1750383.0,-9779.6,1750383.0,craft_revente,3527.86
26022,Ciel de Foudre Noire,Rune Ga Pme,3400003.0,3584427.0,2024-03-05 12:56:00,320930.0,3313831.2,-3263497.0,-184424.0,-270595.8,-184424.0,non_rentable,-5.15
7188,Dagues Rhumes,Rune Po,199000.0,147741.0,2024-03-05 12:55:00,46958.0,1154295.1,-100783.0,51259.0,1006554.1,1006554.1,craft_brisage,681.3
9125,Blopanneau Indigo,Rune Po,13990.0,4004.0,2024-03-05 12:55:00,7974.0,152980.8,3970.0,9986.0,148976.8,148976.8,craft_brisage,3720.7
2061,Cape du Corbac,Rune Vi,18000.0,9167.0,2024-03-20 08:47:00,4562.8,3684.5,-4604.2,8833.0,-5482.5,8833.0,craft_revente,96.36
1031,Dagues Cruelles d'Elorie Entuwan,Rune Do Air,8000.0,5317.0,2024-04-20 01:49:00,9180.3,5564.8,3863.3,2683.0,247.8,3863.3,craft_brisage_focus,72.66
24028,Faux Nème,Rune Do Air,4299999.0,3002667.0,2024-03-31 09:11:00,295967.7,2334751.4,-2706699.3,1297332.0,-667915.6,1297332.0,craft_revente,43.21
9129,Blopanneau Indigo Royal,Rune Vi,24999.0,21045.0,2024-03-05 12:55:00,14493.6,298299.5,-6551.4,3954.0,277254.5,277254.5,craft_brisage,1317.44
7142,Piruk,Rune Vi,74999.0,73979.0,2024-04-04 03:36:00,59304.2,21196.2,-14674.8,1020.0,-52782.8,1020.0,craft_revente,1.38
327,Lame du Gob-Trotteur,Rune Fo,290.0,606.0,2024-04-08 01:28:00,605.2,545.2,-0.8,-316.0,-60.8,-0.8,non_rentable,-0.13
8472,Cape Usée du Chêne Mou,Rune Vi,198999.0,178435.0,2024-04-14 04:48:00,61719.8,60613.6,-116715.2,20564.0,-117821.4,20564.0,craft_revente,11.52
10854,Anneau de Klüme,Rune Do Terre,29999.0,12518.0,2024-03-05 12:55:00,14827.4,170543.9,2309.4,17481.0,158025.9,158025.9,craft_brisage,1262.39
827,Lame du Bwork,Rune Do Air,11220.0,3701.0,2024-03-05 12:54:00,3879.0,107686.5,178.0,7519.0,103985.5,103985.5,craft_brisage,2809.66
161,La Célébrité,Rune Po,24994.0,3841.0,2024-03-05 12:54:00,3544.0,43423.2,-297.0,21153.0,39582.2,39582.2,craft_brisage,1030.52
6522,La Racine Cinati,Rune Po,149500.0,173252.0,2024-03-19 12:41:00,60248.0,140783.0,-113004.0,-23752.0,-32469.0,-23752.0,non_rentable,-13.71
15186,Couronne de Nidas,Rune Do Feu,674000.0,518750.0,2024-03-23 10:33:00,211326.4,298836.2,-307423.6,155250.0,-219913.8,155250.0,craft_revente,29.93
6988,Sulik,Rune Vi,113000.0,91021.0,2024-04-11 04:33:00,77933.6,32127.5,-13087.4,21979.0,-58893.5,21979.0,craft_revente,24.15
12044,Amulette d'Haku,Rune Cri,52000.0,25285.0,2024-03-05 12:55:00,9187.5,215938.4,-16097.5,26715.0,190653.4,190653.4,craft_brisage,754.02
7103,La Xyothine,Rune Cri,208799.0,210352.0,2024-03-23 05:05:00,60750.0,47290.3,-149602.0,-1553.0,-163061.7,-1553.0,non_rentable,-0.74
8232,Cape du Piou Bleu,Rune Do Eau,47.0,237.0,2024-04-07 04:04:00,371.6,141.7,134.6,-190.0,-95.3,134.6,craft_brisage_focus,56.79
11606,Cape Tivante,Rune Do Air,1049997.0,666847.0,2024-03-28 11:43:00,180373.5,512501.8,-486473.5,383150.0,-154345.2,383150.0,craft_revente,57.46
9132,Anneau Chevelu,Rune Cri,159999.0,165122.0,2024-04-05 07:36:00,120375.0,53717.8,-44747.0,-5123.0,-111404.2,-5123.0,non_rentable,-3.1
13659,Sabots Minables,Rune Ga Pa,1000000.0,1445119.0,2024-03-31 01:05:00,390801.6,922875.1,-1054317.4,-445119.0,-522243.9,-445119.0,non_rentable,-30.8
15507,Bottes du Capitaine Ekarlatte,Rune Ga Pme,195000.0,229010.0,2024-04-12 05:45:00,141305.0,139067.5,-87705.0,-34010.0,-89942.5,-34010.0,non_rentable,-14.85
20363,Bottes de Mille Lieues,Rune Ga Pme,5900000.0,9388700.0,2024-04-02 05:10:00,196390.0,1164234.4,-9192310.0,-3488700.0,-8224465.6,-3488700.0,non_rentable,-37.16
9169,Blopture Coco,Rune Do Air,34999.0,5635.0,2024-04-13 12:38:00,16421.1,11218.5,10786.1,29364.0,5583.5,29364.0,craft_revente,521.1
1662,Ambramulette Arakne,Rune Vi,10000.0,9768.0,2024-03-20 02:58:00,5050.8,8527.0,-4717.2,232.0,-1241.0,232.0,craft_revente,2.38
1054,Cruelle Pelle-Truelle,Rune Ga Pme,17000.0,10814.0,2024-03-22 09:11:00,26345.0,10568.9,15531.0,6186.0,-245.1,15531.0,craft_brisage_focus,143.62
6941,Scaracape Bleue,Rune Vi,4555.0,1616.0,2024-04-12 08:41:00,4599.4,793.8,2983.4,2939.0,-822.2,2983.4,craft_brisage_focus,184.62
1019,Casque,Rune Fui,2472.0,1186.0,2024-03-05 12:54:00,1242.0,25372.4,56.0,1286.0,24186.4,24186.4,craft_brisage,2039.33
6782,Bâton de l'initié,Rune Vi,5000.0,,2024-03-05 12:55:00,244.0,3162.4,,,,,non_rentable,
836,Abranneau,Rune Ga Pa,19000.0,3488.0,2024-04-02 01:32:00,27914.4,4375.3,24426.4,15512.0,887.3,24426.4,craft_brisage_focus,700.3
11599,Coiffe du Fricochère,Rune Do Terre,395000.0,211199.0,2024-04-07 03:48:00,119366.8,135212.4,-91832.2,183801.0,-75986.6,183801.0,craft_revente,87.03
17120,Amulette du K.O.,Rune Ga Pa,777750.0,591053.0,2024-03-27 06:20:00,334972.8,500481.8,-256080.2,186697.0,-90571.2,186697.0,craft_revente,31.59
767,Gantie Royal,Rune Fo,250.0,107.0,2024-03-16 05:56:00,133.5,106.8,26.5,143.0,-0.2,143.0,craft_revente,133.64
10850,Ceinture de Klüme,Rune Po,27998.0,16038.0,2024-04-14 03:31:00,11518.0,11882.7,-4520.0,11960.0,-4155.3,11960.0,craft_revente,74.57
2590,Hache Vôr'Om,Rune Age,1500.0,1829.0,2024-03-05 12:54:00,445.4,10273.4,-1383.6,-329.0,8444.4,8444.4,craft_brisage,461.69
8465,Torque Ancestral,Rune Ga Pa,98000.0,105440.0,2024-04-11 01:25:00,146550.6,33501.5,41110.6,-7440.0,-71938.5,41110.6,craft_brisage_focus,38.99
17573,Couronne du Roi Joueur,Rune Do Terre,1749000.0,1558761.0,2024-03-05 12:56:00,292685.4,7428079.2,-1266075.6,190239.0,5869318.2,5869318.2,craft_brisage,376.54
14506,Perruque de Iop,Rune Do Cri,80000.0,104284.0,2024-04-07 08:22:00,28501.2,99004.0,-75782.8,-24284.0,-5280.0,-5280.0,non_rentable,-5.06
13128,Ceinture de Léthaline,Rune Cri,979999.0,1076436.0,2024-03-05 12:55:00,187875.0,3130997.0,-888561.0,-96437.0,2054561.0,2054561.0,craft_brisage,190.87
6745,Ceinture Fourbissante,Rune Do Terre,169000.0,102791.0,2024-04-07 11:54:00,70897.4,71626.4,-31893.6,66209.0,-31164.6,66209.0,craft_revente,64.41
16504,Cape Syché,Rune Vi,270.0,3098.0,2024-03-05 12:56:00,341.6,4451.0,-2756.4,-2828.0,1353.0,1353.0,craft_brisage,43.67
6920,Alliance Du Champ Champ,Rune Vi,300.0,549.0,2024-03-05 12:55:00,341.6,7429.2,-207.4,-249.0,6880.2,6880.2,craft_brisage,1253.22
8239,Ceinture du Piou Violet,Rune Ini,140.0,573.0,2024-04-07 04:03:00,434.6,72.4,-138.4,-433.0,-500.6,-138.4,non_rentable,-24.15
19984,Amulette Volkorne,Rune Ga Pa,1115000.0,3598283.0,2024-03-31 02:22:00,439651.8,517775.4,-3158631.2,-2483283.0,-3080507.6,-2483283.0,non_rentable,-69.01
16194,Enragé mineur,Rune Fo,76996.0,33538.0,2024-03-05 12:55:00,1762.2,32921.1,-31775.8,43458.0,-616.9,43458.0,craft_revente,129.58
2803,Ceinture du Kwabe,Rune Do Eau,2500.0,457.0,2024-04-15 08:32:00,557.4,532.7,100.4,2043.0,75.7,2043.0,craft_revente,447.05
10978,Bottes de Phong Huss,Rune Po,15000.0,5419.0,2024-03-15 08:10:00,5316.0,49705.4,-103.0,9581.0,44286.4,44286.4,craft_brisage,817.24
66,La crinière de Badoul,Rune Ga Pme,14999.0,5681.0,2024-04-15 09:30:00,11975.0,4790.0,6294.0,9318.0,-891.0,9318.0,craft_revente,164.02
2369,Puissante Ceinture Fulgurante,Rune Ga Pa,53400.0,32262.0,2024-04-03 06:15:00,83743.2,17268.9,51481.2,21138.0,-14993.1,51481.2,craft_brisage_focus,159.57
7140,Xénature,Rune Age,29998.0,26173.0,2024-04-15 11:18:00,43780.2,7605.8,17607.2,3825.0,-18567.2,17607.2,craft_brisage_focus,67.27
15773,Coiffe de Soissanth,Rune Do Terre,250000.0,243919.0,2024-03-31 03:07:00,190139.6,78065.1,-53779.4,6081.0,-165853.9,6081.0,craft_revente,2.49
20935,Spatule Tranche-Gourmands,Rune Do Air,4499966.0,2869776.0,2024-03-23 08:50:00,246575.1,3041005.9,-2623200.9,1630190.0,171229.9,1630190.0,craft_revente,56.81
270,Xaveur,Rune Cri,23500.0,21448.0,2024-04-19 02:01:00,17812.5,16251.5,-3635.5,2052.0,-5196.5,2052.0,craft_revente,9.57
14092,Anneau du Cycloïde,Rune Do Air,2299980.0,2000843.0,2024-04-07 05:32:00,176235.9,1872913.9,-1824607.1,299137.0,-127929.1,299137.0,craft_revente,14.95
8467,Protège-Tibias Ancestraux,Rune Ga Pme,237999.0,193341.0,2024-04-05 08:27:00,112565.0,88142.6,-80776.0,44658.0,-105198.4,44658.0,craft_revente,23.1
2531,Caracoiffe,Rune Ga Pa,28599.0,24149.0,2024-03-11 10:55:00,34893.0,14445.2,10744.0,4450.0,-9703.8,10744.0,craft_brisage_focus,44.49
1376,Hache Heuvante,Rune Po,,,2024-04-21 07:54:00,7088.0,7380.8,,,,,non_rentable,
17588,Bottes de Ush,Rune Ga Pme,499099.0,472793.0,2024-04-20 10:52:00,201180.0,252082.7,-271613.0,26306.0,-220710.3,26306.0,craft_revente,5.56
7211,Hache du Yondanwa,Rune Tac,69000.0,50210.0,2024-04-15 11:57:00,57040.0,23838.0,6830.0,18790.0,-26372.0,18790.0,craft_revente,37.42
17109,Cape du Capitaine Pirate,Rune Do Air,33998.0,28835.0,2024-04-19 02:18:00,55340.4,21918.5,26505.4,5163.0,-6916.5,26505.4,craft_brisage_focus,91.92
6508,Marteau Pinambour,Rune Vi,17493.0,9589.0,2024-03-05 12:55:00,4501.8,100801.7,-5087.2,7904.0,91212.7,91212.7,craft_brisage,951.22
2414,Cape Bouffante,Rune Ini,898.0,4149.0,2024-03-16 06:58:00,837.4,1270.8,-3311.6,-3251.0,-2878.2,-2878.2,non_rentable,-69.37
8281,Cape du Dragon Cochon,Rune Vi,74999.0,50781.0,2024-03-05 12:55:00,29987.6,171867.4,-20793.4,24218.0,121086.4,121086.4,craft_brisage,238.45
11759,Baguette Hique,Rune Do Feu,899990.0,1165953.0,2024-04-19 11:28:00,199247.8,434068.2,-966705.2,-265963.0,-731884.8,-265963.0,non_rentable,-22.81
8291,Bottes du Dragoeuf,Rune Ga Pme,52000.0,61790.0,2024-04-21 05:33:00,102985.0,28067.0,41195.0,-9790.0,-33723.0,41195.0,craft_brisage_focus,66.67
8471,Tongues du dimanche du Chêne Mou,Rune Ga Pme,225000.0,145006.0,2024-04-10 02:33:00,174835.0,50914.8,29829.0,79994.0,-94091.2,79994.0,craft_revente,55.17
8463,Abracaska Ancestral,Rune Vi,80000.0,91908.0,2024-04-18 08:09:00,46274.6,21580.4,-45633.4,-11908.0,-70327.6,-11908.0,non_rentable,-12.96
15508,Gant du Capitaine Ekarlatte,Rune Do Cri,230000.0,172129.0,2024-04-06 12:19:00,87469.2,104547.6,-84659.8,57871.0,-67581.4,57871.0,craft_revente,33.62
8216,Amulette du Piou Vert,Rune Do Air,299.0,414.0,2024-03-26 09:19:00,517.2,202.5,103.2,-115.0,-211.5,103.2,craft_brisage_focus,24.93
12043,Bottes d'Haku,Rune Ga Pme,31950.0,15865.0,2024-03-05 12:55:00,21555.0,270499.3,5690.0,16085.0,254634.3,254634.3,craft_brisage,1605.01
1355,Arc Hidsad,Rune Cri,11500.0,3909.0,2024-04-20 01:54:00,8437.5,3059.2,4528.5,7591.0,-849.8,7591.0,craft_revente,194.19
7514,Bottes Harry,Rune Ga Pme,414999.0,346284.0,2024-04-05 03:45:00,150885.0,242601.1,-195399.0,68715.0,-103682.9,68715.0,craft_revente,19.84
13749,Bloqueur,Rune Tac,222222.0,226177.0,2024-03-05 12:55:00,18755.0,535447.5,-207422.0,-3955.0,309270.5,309270.5,craft_brisage,136.74
19598,Bouclier de Solar,Rune Ré Pou,2900000.0,2775986.0,2024-03-05 12:56:00,97565.0,2147547.9,-2678421.0,124014.0,-628438.1,124014.0,craft_revente,4.47
2370,La Végète Hâtif,Rune Age,45000.0,13285.0,2024-03-05 12:54:00,2973.7,74932.0,-10311.3,31715.0,61647.0,61647.0,craft_brisage,464.03
17577,Cape de la Dame du Hasard,Rune Do Cri,999998.0,935963.0,2024-04-20 06:09:00,252688.8,668757.8,-683274.2,64035.0,-267205.2,64035.0,craft_revente,6.84
8266,Ceinture du Meulou,Rune Po,223000.0,337607.0,2024-03-31 07:56:00,77968.0,136465.1,-259639.0,-114607.0,-201141.9,-114607.0,non_rentable,-33.95
8538,Le S'Mesme,Rune Vi,94.0,1582.0,2024-04-07 06:17:00,195.2,232.6,-1386.8,-1488.0,-1349.4,-1349.4,non_rentable,-85.3
22200,Écharpe de Servitude,Rune Ga Pa,1990000.0,2201223.0,2024-04-01 12:00:00,432673.2,426113.5,-1768549.8,-211223.0,-1775109.5,-211223.0,non_rentable,-9.6
927,Fendeuse d'Abraknyde Ancestral,Rune Do Cri,73000.0,53179.0,2024-04-07 05:37:00,46956.0,35870.2,-6223.0,19821.0,-17308.8,19821.0,craft_revente,37.27
14093,Bottes du Cycloïde,Rune Ga Pme,1895000.0,1733788.0,2024-04-07 05:36:00,342485.0,1447867.7,-1391303.0,161212.0,-285920.3,161212.0,craft_revente,9.3
14493,Ceinture du Wa Wobot,Rune Do Terre,69997.0,31498.0,2024-04-10 08:56:00,46351.2,23887.8,14853.2,38499.0,-7610.2,38499.0,craft_revente,122.23
6539,Pelle Gicque,Rune Vi,39999.0,20515.0,2024-03-26 08:15:00,16933.6,13948.6,-3581.4,19484.0,-6566.4,19484.0,craft_revente,94.97
20364,Bottes du Cul Botté,Rune Ga Pme,12500000.0,13081247.0,2024-03-05 12:56:00,253870.0,2975483.0,-12827377.0,-581247.0,-10105764.0,-581247.0,non_rentable,-4.44
13633,Amulette d'Oshimo,Rune Ga Pa,1244400.0,1109474.0,2024-03-05 12:55:00,453609.0,5503591.5,-655865.0,134926.0,4394117.5,4394117.5,craft_brisage,396.05
11092,Amulette de Grilliane,Rune Cri,19900.0,13787.0,2024-03-25 11:43:00,9562.5,13012.8,-4224.5,6113.0,-774.2,6113.0,craft_revente,44.34
13893,Glaglamu,Rune Cri,12000.0,6200.0,2024-03-22 07:51:00,15375.0,5025.1,9175.0,5800.0,-1174.9,9175.0,craft_brisage_focus,147.98
2400,Bottes Animales Sombres,Rune Ga Pme,250000.0,209532.0,2024-04-20 12:05:00,134120.0,160323.4,-75412.0,40468.0,-49208.6,40468.0,craft_revente,19.31
12687,Ravageur Air majeur,Rune Do Air,577976.0,630446.0,2024-03-05 12:55:00,35169.6,404062.5,-595276.4,-52470.0,-226383.5,-52470.0,non_rentable,-8.32
15437,Bottes des Malveilleurs,Rune Ga Pme,899999.0,879538.0,2024-03-05 12:55:00,337695.0,4336232.0,-541843.0,20461.0,3456694.0,3456694.0,craft_brisage,393.01
17525,Bouquet de Roses démoniaques,Rune Vi,1100.0,567.0,2024-03-05 12:56:00,317.2,5612.0,-249.8,533.0,5045.0,5045.0,craft_brisage,889.77
16189,Guérisseur,Rune So,109999.0,177208.0,2024-03-05 12:55:00,6699.8,115842.6,-170508.2,-67209.0,-61365.4,-61365.4,non_rentable,-34.63
6506,Anneau du Mineur Gogorifiant,Rune Do Eau,78888.0,51224.0,2024-03-24 10:18:00,20159.3,16210.0,-31064.7,27664.0,-35014.0,27664.0,craft_revente,54.01
8448,Gant du Rat Noir,Rune Do Air,79999.0,63174.0,2024-04-11 06:20:00,45384.3,48247.9,-17789.7,16825.0,-14926.1,16825.0,craft_revente,26.63
8272,Collier du Minotot,Rune Ga Pa,349999.0,168022.0,2024-03-14 09:57:00,310547.7,58841.7,142525.7,181977.0,-109180.3,181977.0,craft_revente,108.31
18679,Cadran d'Air,Rune Do Per Di,642999.0,699236.0,2024-03-25 06:03:00,746878.0,279194.1,47642.0,-56237.0,-420041.9,47642.0,craft_brisage_focus,6.81
1904,Dragocoiffe Calcaire,Rune Do Terre,33999.0,17735.0,2024-03-05 12:54:00,16073.4,134231.3,-1661.6,16264.0,116496.3,116496.3,craft_brisage,656.87
6528,Pelle Rinage,Rune Do Neutre,74799.0,36874.0,2024-03-05 12:55:00,37852.4,530538.5,978.4,37925.0,493664.5,493664.5,craft_brisage,1338.79
7034,Casque de Maître Nabur,Rune Age,165234.0,103480.0,2024-04-06 11:53:00,22152.1,5044.7,-81327.9,61754.0,-98435.3,61754.0,craft_revente,59.68
18423,Cape Ouroboulos,Rune Tac,49900.0,37326.0,2024-04-12 12:43:00,23250.0,3270.5,-14076.0,12574.0,-34055.5,12574.0,craft_revente,33.69
19083,Amulette du Scorbute,Rune Ga Pa,13000.0,11202.0,2024-04-11 01:30:00,55828.8,9290.4,44626.8,1798.0,-1911.6,44626.8,craft_brisage_focus,398.38
1482,Emblème Livide,Rune Tac,48000.0,12302.0,2024-03-05 12:54:00,11470.0,162091.0,-832.0,35698.0,149789.0,149789.0,craft_brisage,1217.6
16335,Nomade,Rune Ga Pme,399997.0,621704.0,2024-04-08 01:51:00,43110.0,405496.0,-578594.0,-221707.0,-216208.0,-216208.0,non_rentable,-34.78
11750,Bâton Brageut,Rune Do Neutre,1120000.0,935404.0,2024-03-30 08:59:00,200749.0,609925.3,-734655.0,184596.0,-325478.7,184596.0,craft_revente,19.73
2403,Chtévu,Rune Po,89999.0,6922.0,2024-04-15 02:53:00,9746.0,5231.5,2824.0,83077.0,-1690.5,83077.0,craft_revente,1200.19
12639,Insaisissable majeur,Rune Ré Pa,249999.0,647944.0,2024-03-05 12:55:00,6678.5,183483.0,-641265.5,-397945.0,-464461.0,-397945.0,non_rentable,-61.42
8452,Cape du Rat Blanc,Rune Do Feu,94000.0,75341.0,2024-04-19 09:33:00,44681.0,54752.7,-30660.0,18659.0,-20588.3,18659.0,craft_revente,24.77
18430,Masse Boulépique,Rune Do Air,69500.0,38982.0,2024-03-05 12:56:00,37109.1,563420.4,-1872.9,30518.0,524438.4,524438.4,craft_brisage,1345.33
13121,Amulette de Danathor,Rune Ga Pa,999998.0,1069465.0,2024-03-05 12:55:00,383823.0,4727449.3,-685642.0,-69467.0,3657984.3,3657984.3,craft_brisage,342.04
8288,Ceinture du Dragoeuf,Rune Do Cri,95000.0,52652.0,2024-04-21 05:29:00,87360.0,36091.2,34708.0,42348.0,-16560.8,42348.0,craft_revente,80.43
2808,Ceinture Dracochoune,Rune Po,19499.0,13337.0,2024-04-03 11:58:00,21264.0,7950.2,7927.0,6162.0,-5386.8,7927.0,craft_brisage_focus,59.44
13583,Baguette du Grand Glucid,Rune Do Air,485000.0,,2024-04-12 09:18:00,146496.9,231010.5,,,,,non_rentable,
23270,Éventails de Shihan,Rune Do Air,450000.0,256795.0,2024-04-09 05:44:00,123998.7,192902.8,-132796.3,193205.0,-63892.2,193205.0,craft_revente,75.24
11514,Grésilosceptre,Rune Po,1183990.0,993421.0,2024-03-05 12:55:00,171884.0,2116010.0,-821537.0,190569.0,1122589.0,1122589.0,craft_brisage,113.0
12704,Porteur mineur,Rune Pod,32218.0,19531.0,2024-03-05 12:55:00,8813.6,97336.0,-10717.4,12687.0,77805.0,77805.0,craft_brisage,398.37
9117,Ougarteau,Rune Vi,389000.0,405951.0,2024-03-26 07:21:00,83374.8,127252.5,-322576.2,-16951.0,-278698.5,-16951.0,non_rentable,-4.18
1431,Pelle Mechba,Rune Tac,7000.0,4309.0,2024-04-18 11:48:00,13407.5,2908.6,9098.5,2691.0,-1400.4,9098.5,craft_brisage_focus,211.15
13832,Féroce mineur,Rune Do Air,62999.0,25543.0,2024-03-08 08:25:00,9568.2,22176.0,-15974.8,37456.0,-3367.0,37456.0,craft_revente,146.64
7210,Hache du Sandanwa,Rune Cri,42500.0,25189.0,2024-03-05 12:55:00,39937.5,433456.0,14748.5,17311.0,408267.0,408267.0,craft_brisage,1620.81
11740,Bottines Hodore,Rune Ga Pme,887999.0,732721.0,2024-04-02 05:32:00,296980.0,531646.1,-435741.0,155278.0,-201074.9,155278.0,craft_revente,21.19
16301,Cavaleur,Rune Ré Pme,208986.0,179890.0,2024-03-05 12:56:00,14917.9,328627.1,-164972.1,29096.0,148737.1,148737.1,craft_brisage,82.68
84,Amulette du Mulou,Rune Vi,180.0,351.0,2024-03-05 12:54:00,524.6,3485.8,173.6,-171.0,3134.8,3134.8,craft_brisage,893.11
8274,Hache du Minotoror,Rune Vi,289000.0,92313.0,2024-03-05 12:55:00,34770.0,732268.5,-57543.0,196687.0,639955.5,639955.5,craft_brisage,693.25
12416,Ceinture de Grozilla,Rune Do Air,1379999.0,1106063.0,2024-04-04 05:57:00,173391.3,594914.9,-932671.7,273936.0,-511148.1,273936.0,craft_revente,24.77
12671,Ceinture de Danioule,Rune Do Terre,42999.0,18701.0,2024-04-10 05:49:00,18565.4,7806.9,-135.6,24298.0,-10894.1,24298.0,craft_revente,129.93
19079,Goulbottes,Rune Ga Pme,2899988.0,2292622.0,2024-04-06 06:23:00,325720.0,1650979.3,-1966902.0,607366.0,-641642.7,607366.0,craft_revente,26.49
8618,Hache Eulouh,Rune Age,62500.0,39477.0,2024-03-05 12:55:00,23776.5,279230.9,-15700.5,23023.0,239753.9,239753.9,craft_brisage,607.33
14285,Calotte Spot,Rune Do Terre,899999.0,976282.0,2024-04-04 10:28:00,258420.4,739160.6,-717861.6,-76283.0,-237121.4,-76283.0,non_rentable,-7.81
17506,Ceinture du Garde Royal,Rune Cri,4999.0,4492.0,2024-04-10 09:01:00,6375.0,3975.3,1883.0,507.0,-516.7,1883.0,craft_brisage_focus,41.92
8282,Ceinture du Minotoror,Rune Vi,48799.0,51701.0,2024-04-09 02:54:00,36526.8,18884.6,-15174.2,-2902.0,-32816.4,-2902.0,non_rentable,-5.61
12408,Amulette de Grozilla,Rune Ga Pa,1544444.0,1386418.0,2024-04-02 12:42:00,258208.2,822992.8,-1128209.8,158026.0,-563425.2,158026.0,craft_revente,11.4
12713,Acrobate,Rune Age,44886.0,119953.0,2024-03-05 12:55:00,6026.0,78940.6,-113927.0,-75067.0,-41012.4,-41012.4,non_rentable,-34.19
19982,Casque Volkorne,Rune Do Air,2650000.0,2364293.0,2024-03-05 12:56:00,265452.9,2391697.3,-2098840.1,285707.0,27404.3,285707.0,craft_revente,12.08
9667,Bottes de Slait,Rune Do Air,8999.0,3582.0,2024-04-10 12:10:00,8792.4,4799.1,5210.4,5417.0,1217.1,5417.0,craft_revente,151.23
8125,Bob du Paysan,Rune Vi,1297.0,3034.0,2024-03-13 10:25:00,317.2,146.4,-2716.8,-1737.0,-2887.6,-1737.0,non_rentable,-57.25
14090,Amulette Cryochrone,Rune Ga Pa,1630000.0,1674873.0,2024-03-22 07:46:00,415226.7,319855.6,-1259646.3,-44873.0,-1355017.4,-44873.0,non_rentable,-2.68
8303,Shikature,Rune Ine,88999.0,49799.0,2024-03-05 12:55:00,8895.0,101028.6,-40904.0,39200.0,51229.6,51229.6,craft_brisage,102.87
10963,Bottes de Rapine,Rune Do Feu,2998.0,1501.0,2024-03-05 12:55:00,4222.6,62820.6,2721.6,1497.0,61319.6,61319.6,craft_brisage,4085.25
7038,Couronne du Roi Gelax,Rune Cri,10000.0,12898.0,2024-03-25 02:26:00,28125.0,7987.0,15227.0,-2898.0,-4911.0,15227.0,craft_brisage_focus,118.06
22429,Étreinte de Servitude,Rune Ga Pme,14000000.0,17964190.0,2024-03-05 12:56:00,232315.0,4620028.7,-17731875.0,-3964190.0,-13344161.3,-3964190.0,non_rentable,-22.07
2810,Ceinture Piquante,Rune Cri,9999.0,825.0,2024-03-30 05:27:00,3937.5,7.5,3112.5,9174.0,-817.5,9174.0,craft_revente,1112.0
15742,Casque des égarés,Rune Do Air,1899988.0,1285812.0,2024-03-05 12:55:00,303208.5,8050410.1,-982603.5,614176.0,6764598.1,6764598.1,craft_brisage,526.1
8819,Cape de la Ouassingue,Rune Do Neutre,87999.0,81910.0,2024-03-05 12:55:00,36430.2,481189.9,-45479.8,6089.0,399279.9,399279.9,craft_brisage,487.46
19261,Amulette d'Ilyzaelle,Rune Ga Pa,1344444.0,1603999.0,2024-03-23 10:01:00,436162.5,992920.9,-1167836.5,-259555.0,-611078.1,-259555.0,non_rentable,-16.18
26310,Faux Enracinée de Malter,Rune Vi,400000.0,279226.0,2024-03-13 07:35:00,87766.8,93904.3,-191459.2,120774.0,-185321.7,120774.0,craft_revente,43.25
15751,Bottes Owesli,Rune Ga Pme,1999996.0,1356662.0,2024-04-14 01:11:00,335300.0,825174.3,-1021362.0,643334.0,-531487.7,643334.0,craft_revente,47.42
16331,Vigoureux,Rune Pui,180000.0,161528.0,2024-03-05 12:56:00,2783.0,59919.6,-158745.0,18472.0,-101608.4,18472.0,craft_revente,11.44
19244,Amulette du Cœur Saignant,Rune Ga Pa,2666666.0,5666322.0,2024-03-31 11:51:00,429183.9,1410980.2,-5237138.1,-2999656.0,-4255341.8,-2999656.0,non_rentable,-52.94
