id,name,level,type
6859,Paire de ciseaux,1,Astrub
6854,Peau de larve bleue,1,Alignement
6856,Ciseaux à rose démoniaque,1,Outil
6858,Fiche remplie mais non valide,1,Objet de mission
6863,Casque des Mercenaires d'Astrub,1,Chapeau
6853,Bois d'Arash,1,Quêtes principales
6842,Pétale de Rose Obscure,23,Fleur
6857,Bière d'Astrub,1,Bière
6846,Fiole cristal de pâle Anthir,1,Quêtes principales
6841,Œil de Pikdoa,26,Œil
6870,Padgref Demoël,1,Personnage suiveur
6843,Casque de Sherpoa,26,Vêtement
6890,Pack Surprise Bwork,1,Cadeau
6888,Pack Surprise Bwork,1,Cadeau
6887,Pack Surprise Bwork,1,Cadeau
6889,Pack Surprise Bwork,1,Cadeau
6900,Plume de Piou Rouge,13,Plume
6897,Plume de Piou Bleu,13,Plume
6885,Jeton du Bworker,100,Ressources diverses
6898,Plume de Piou Violet,13,Plume
6892,Pack Surprise Bwork,1,Cadeau
6894,Surpuissant Chacha de Combat (MJ),1,Familier
6891,Pack Surprise Bwork,1,Cadeau
6886,Cape des Mercenaires d'Astrub,1,Cape
6899,Plume de Piou Vert,13,Plume
6893,Pack Surprise Bwork,1,Cadeau
6873,Qil Bil,1,Personnage suiveur
6875,Fouduglen,1,Personnage suiveur
6876,Ogivol Scalarcin,1,Personnage suiveur
6874,Brumen Tinctorias,1,Personnage suiveur
6884,Clef de la Grotte du Bworker,180,Clef
6895,Petit Chacha de Combat (MJ),1,Familier
6871,Frakacia Leukocytine,1,Personnage suiveur
6917,Moskitogalurette,15,Chapeau
6913,L'Araknacoiffe,10,Chapeau
6922,Cape du Champ Champ,11,Cape
6918,Amulette du Moskito,15,Amulette
6919,Anneau du Champ Champ,13,Anneau
6925,Ceinture du Bandit,15,Ceinture
6930,Casque du Craqueleur,44,Chapeau
6905,Pack Surprise Bwork,1,Cadeau
6920,Alliance Du Champ Champ,11,Anneau
6924,Dagues du Bandit,12,Dague
6921,Champcoiffe,12,Chapeau
6903,Plume de Piou Rose,14,Plume
6914,La Trancheuse d'Arakne,11,Hache
6902,Plume de Piou Jaune,13,Plume
6909,Pieds du Sanglier,22,Bottes
6915,Mos Kitano,21,Anneau
6927,Cape du Prespic,37,Cape
6904,Protection usagée du Bworker,160,Ressources diverses
6929,Ceinture du Prespic,33,Ceinture
6912,Araknoture,11,Ceinture
6908,Sanglature,18,Ceinture
6911,Araknoton,9,Anneau
6926,Coiffe du Prespic,36,Chapeau
6923,Amulette du Bandit,16,Amulette
6916,Sac du Petit Moskito,16,Cape
6910,Anneau du Sanglier,19,Anneau
6928,Anneau du Prespic,38,Anneau
6943,Scaracape Blanche,45,Cape
6955,String du Mulou,49,Ceinture
6957,Lame du Craqueleur,37,Épée
6946,Scaranneau Blanc,43,Anneau
6938,Scaracoiffe Blanche,44,Chapeau
6953,Bottines du Mulou,61,Bottes
6939,Scaracoiffe Bleue,44,Chapeau
6949,Scarature Blanche,46,Ceinture
6936,Scaracoiffe Verte,44,Chapeau
6956,Anneau du Mulou,51,Anneau
6958,Géniallissime Coiffe de Torte Hou,1,Chapeau d'apparat
6948,Scarature Verte,46,Ceinture
6945,Scaranneau Rouge,43,Anneau
6952,Coiffe du Mulou,61,Chapeau
6940,Scaracape Verte,45,Cape
6954,Cape du Mulou,64,Cape
6931,Craquelocape,46,Cape
6934,Craquamulette,46,Amulette
6947,Scaranneau Bleu,43,Anneau
6944,Scaranneau Vert,43,Anneau
6942,Scaracape Rouge,45,Cape
6941,Scaracape Bleue,45,Cape
6951,Scarature Bleue,46,Ceinture
6937,Scaracoiffe Rouge,44,Chapeau
6933,Bottes du Craqueleur,47,Bottes
6935,Ceinture du Craqueleur,45,Ceinture
6950,Scarature Rouge,46,Ceinture
6965,Potion de cité : Bonta,20,Potion de téléportation
6978,Péki,60,Familier
6981,Dagues Lassay,150,Dague
6983,Dagues Réceuses,143,Dague
6962,Cadeau Dofusien,1,Cadeau
6961,Anneau du Bandit,17,Anneau
6988,Sulik,167,Chapeau
6986,Bouclier du Mont Kipou brisé,1,Bouclier
6964,Potion de cité : Brâkmar,20,Potion de téléportation
6989,Krokop,117,Chapeau
6984,Dagues de l'Apprenti Tueur de Bouftons,113,Dague
6982,Dagues Honies,46,Dague
6980,Dofus Vulbis,180,Dofus
6963,Boules du Minotoboule,1,Friandise
6990,Phalène,113,Chapeau
6994,Cape Hôte,56,Cape
6999,Médaille Lahilama,31,Amulette
6996,Anneau Stradamus,48,Anneau
6997,Anneau Fioutioure,65,Anneau
6998,Alliance d'Elya Wood,119,Anneau
7010,Pierre d'âme pleine,1,Pierre d'âme pleine
7002,La Résinette,94,Amulette
7013,Bois de Bambou,110,Bois
7017,Sarbacane en Bambou,130,Ressource de combat
7011,Cape du Désir O'Boul,67,Cape
7015,Pousses de Bambou,50,Bois
7018,Riz,100,Céréale
7001,Talisman du Faucheur d'Avoine,55,Amulette
7000,Bambamulette,40,Amulette
7016,Bois de Bambou Sombre,170,Bois
6995,Cape Houte,105,Cape
6992,Kannipiou,55,Chapeau
7003,Talisman d'Elya Wood,135,Amulette
7012,La Doubitch O'Boul,77,Amulette
6993,Cape Ricéfini,46,Cape
7020,Fleur de Lotus,30,Fleur
7014,Bois de Bambou Sacré,190,Bois
6991,Goyave,46,Chapeau
7041,Pandrista,1,Malédiction
7043,Dofus des Glaces,180,Dofus
7050,Panduvel,1,Bière
7038,Couronne du Roi Gelax,79,Chapeau
7031,Pendule du Gudule,46,Amulette
7037,Canne de Mamie Bonbon,98,Bâton
7026,Aigue-Marine,150,Pierre précieuse
7032,Silicate,100,Minerai
7033,Dolomite,180,Minerai
7024,Pierre de Topaze,110,Pierre brute
7027,Topaze,110,Pierre précieuse
7045,Pandaburg,1,Bière
7042,Couvre-chef Pandawa,1,Obsolète
7025,Pierre d'Agathe,150,Pierre brute
7023,Pierre d'Aigue-Marine,150,Pierre brute
7022,Bâton de Sangroku,120,Bâton
7048,Pandalartois,1,Bière
7040,Arc de Kuri,55,Arc
7047,Pandapils,1,Bière
7034,Casque de Maître Nabur,97,Chapeau
7036,Rutile,160,Alliage
7044,Faux Dofus,1,Pandala
7029,Ceinture de Sangroku,86,Ceinture
7035,Pyrute,180,Alliage
7039,Ceinture Noire de Frank Lee Bruce,47,Ceinture
7028,Agathe,150,Pierre précieuse
7046,Pandapiler,1,Bière
7049,Panduff,1,Bière
7030,Peau de Krambwork,86,Peau
7055,Pandneken,1,Bière
7076,Derma Tho flétri,1,Bouclier
7077,Bouclier en Mousse cassé,20,Bouclier
7072,Ftalmo déchiré,1,Bouclier
7058,Octovius,77,Chapeau
7069,Bouclier de Sidimote enfoncé,1,Bouclier
7053,Vodkawa,200,Boisson
7079,Bouclier du Sadida fatigué,1,Bouclier
7080,Bouclier en Slip sali,1,Bouclier
7071,Bouclier du Bûcheron fendu,1,Bouclier
7051,Pandarium Tremens,1,Bière
7061,Transformation Chacha,1,Roleplay Buffs
7075,Bouclier du Bawbawe explosé,1,Bouclier
7073,Bouclier Taverne percé,1,Bouclier
7074,Le Karde Cœur meurtri,1,Bouclier
7070,Bouclier des Brigandins écorché,1,Bouclier
7078,Bouclier Ventaille froissé,1,Bouclier
7059,Graine de Pandouille,120,Graine
7056,Krépite,149,Chapeau
7060,Pandapiler spéciale,1,Pandala
7083,Bouclier d'Asse évaporé,1,Bouclier
7110,Baguette Larvesque,40,Baguette
7108,Larvasac,27,Cape
7109,Larvacoiffe,34,Chapeau
7094,Cadran d'Eau déréglé,1,Bouclier
7089,Bouclier Pandawa bourré,1,Bouclier
7097,Bouclier d'entraînement,1,Bouclier
7081,Bouclier du Captain Amakna vieilli,1,Bouclier
7084,Bouclier Volant voilé,1,Bouclier
7087,Bouclier du Bouftou parasité,1,Bouclier
7092,Cadran d'Air déréglé,1,Bouclier
7105,Amulette de Pandala,0,Pandala
7082,Kloume écorné,1,Bouclier
7091,Cadran de Feu déréglé,1,Bouclier
7106,Larvamulette,26,Amulette
7088,Bouclier de Bowisse déserté,1,Bouclier
7104,Tongues Baques,63,Bottes
7093,Cadran de Terre déréglé,1,Bouclier
7107,Larvabottes,33,Bottes
7102,Épée du Chevalier de Glace,20,Épée
7090,Bouclier du Craqueleur craquelé,1,Bouclier
7086,Bouclier Abraknyde lichené,1,Bouclier
7103,La Xyothine,145,Baguette
7085,Bouclier du Chouque sabordé,1,Bouclier
7137,Cape Huccino,44,Cape
7120,Anneau Hé,44,Anneau
7112,Dofus Tacheté,180,Dofus
7131,Anneau Piaume,56,Anneau
7138,Ortiz,125,Cape
7113,Dofawa,6,Dofus
7136,Médaille Kido,125,Amulette
7123,Anneau Bsène,68,Anneau
7139,Ceinture Sula,125,Ceinture
7140,Xénature,125,Ceinture
7132,Anneau Rigami,49,Anneau
7116,Anneau Merta,59,Anneau
7125,Dofus au chocolat blanc,1,Friandise
7129,Panda au chocolat,1,Friandise
7122,Anneau Vice,18,Anneau
7128,Anneau Karina,54,Anneau
7134,Rage,1,Malédiction
7114,Dofus Ébène,180,Dofus
7118,Anneau K'Tuelle,88,Anneau
7117,Alliance Ethnique,53,Anneau
7115,Dofus Ivoire,180,Dofus
7133,Myxomawose,1,Malédiction
7124,Dofus au lait,1,Friandise
7135,Maloria,1,Malédiction
7119,Anneau Ha,58,Anneau
7130,Recette du Dofus en chocolat,1,Divers
7121,Anneau Zocomial,50,Anneau
7153,Marteau Hubohu,126,Marteau
7145,Coiffe du Gaddie,106,Chapeau
7152,Kanistère,115,Chapeau
7163,Arc Huledela,123,Arc
7142,Piruk,145,Chapeau
7169,Baguette Hincelle,81,Baguette
7157,Marteau Ksain,124,Marteau
7168,Baguette Hylique,63,Baguette
7149,Carré de Chocolat Noir,1,Friandise
7155,Marteau Nairedeubrest,113,Marteau
7148,Carré de Chocolat Blanc,1,Friandise
7158,Marteau Lahre,141,Marteau
7146,La Bertheuze,81,Chapeau
7156,Marteau Ronto,104,Marteau
7154,Marteau M'Pouce,107,Marteau
7141,Holoune,122,Chapeau
7161,Arc Assin,100,Arc
7165,Baguette Nah,102,Baguette
7164,Arc Hisedaisange,142,Arc
7143,Solomonk,118,Chapeau
7170,Baguette Houffe-Craitien,112,Baguette
7162,Arc Lavoine,130,Arc
7159,Marteau Pinière,135,Marteau
7151,Koloss,116,Chapeau
7144,Blémiche,108,Chapeau
7167,Baguette Cetera,43,Baguette
7160,Arc Hanne,120,Arc
7150,La Bekille,111,Chapeau
7147,Carré de Chocolat au Lait,1,Friandise
7192,Griffe de Grizmine,111,Épée
7187,Jakchir Arc,124,Arc
7193,Épée du Dark Vlad,126,Épée
7197,Marteau Bleuronne,148,Marteau
7178,Racine Horodon,86,Bâton
7199,Glaive Icération,130,Épée
7194,Arc Anum,96,Arc
7175,Certificat shamanique,1,Pandala
7171,Baguette Ourderie,127,Baguette
7172,Baguette Rhon,105,Baguette
7198,Razoir du Soir,105,Épée
7186,Passage de grade,0,Pandala
7181,Racine Sémilla,106,Bâton
7183,Racine Huzohide,88,Bâton
7173,Baguette Rangleuse,27,Baguette
7188,Dagues Rhumes,113,Dague
7174,Cape Pandawushu,11,Cape
7176,Racine Cithi,143,Bâton
7184,Racine Histre,86,Bâton
7195,Karnak,158,Épée
7190,Dagues Maydhyn China,100,Dague
7189,Rod Gerse,176,Bâton
7177,Bandeau Pandawushu,4,Chapeau
7182,Racine Hécouanone,103,Bâton
7191,Sertisseur de Ramougre,127,Dague
7185,Racine Hécure,101,Bâton
7200,Sabre Shodanwa,40,Épée
7204,Bâton du Shodanwa,46,Bâton
7223,Artefact Pandawushu Vent,1,Pierre précieuse
7208,Hache du Shodanwa,36,Hache
7213,Pelle Rhon,142,Pelle
7230,Cape Akwadala,41,Cape
7224,Artefact Pandawushu Roc,1,Pierre précieuse
7220,Ticket de loterie,2,Ressources diverses
7219,Sandales Ailuya,56,Bottes
7215,Sandales Humeuses,116,Bottes
7216,Sandales Koliques,58,Bottes
7227,Chapeau Terrdala,75,Chapeau
7207,Bâton du Yondanwa,93,Bâton
7211,Hache du Yondanwa,98,Hache
7212,La Trancheuse de Bambou,26,Hache
7218,Sandales Adin,76,Bottes
7228,Chapeau Feudala,98,Chapeau
7209,Hache du Nidanwa,59,Hache
7203,Sabre Yondanwa,92,Épée
7226,Chapeau Akwadala,43,Chapeau
7225,Artefact Pandawushu Feu,1,Pierre précieuse
7210,Hache du Sandanwa,83,Hache
7214,Sandales Macien,30,Bottes
7202,Sabre Sandanwa,83,Épée
7206,Bâton du Sandanwa,77,Bâton
7217,Sandales Hambic,159,Bottes
7229,Chapeau Aerdala,64,Chapeau
7201,Sabre Nidanwa,66,Épée
7205,Bâton du Nidanwa,62,Bâton
7221,Collier du Tanukouï San,152,Amulette
7222,Artefact Pandawushu Eau,1,Pierre précieuse
7250,Amulette Akwadala,41,Amulette
7257,Sabre Feudala,76,Épée
7251,Amulette Terrdala,78,Amulette
7256,Dagues Aerdala,62,Dague
7254,Bâton Akwadala,43,Bâton
7243,Geta Terrdala,76,Bottes
7249,Alliance Aerdala,57,Anneau
7255,Hache Terrdala,83,Hache
7231,Cape Terrdala,63,Cape
7234,Bouclier Akwadala englouti,1,Bouclier
7233,Cape Aerdala,65,Cape
7248,Alliance Feudala,81,Anneau
7238,Ceinture Akwadala,41,Ceinture
7242,Geta Akwadala,35,Bottes
7237,Bouclier Aerdala envolé,1,Bouclier
7235,Bouclier Terrdala enterré,1,Bouclier
7241,Ceinture Aerdala,70,Ceinture
7236,Bouclier Feudala brulé,1,Bouclier
7244,Geta Feudala,68,Bottes
7240,Ceinture Feudala,81,Ceinture
7246,Alliance Akwadala,37,Anneau
7239,Ceinture Terrdala,49,Ceinture
7260,Peau de Pandikaze,46,Obsolète
7232,Cape Feudala,92,Cape
7245,Geta Aerdala,57,Bottes
7252,Amulette Feudala,91,Amulette
7258,Poils de Pandikaze,46,Obsolète
7259,Poterie cassée de Lolojiki,130,Ressources diverses
7247,Alliance Terrdala,77,Anneau
7253,Amulette Aerdala,62,Amulette
7269,Pollen de Bulbiflore,110,Plante
7278,Poing rocheux d'Ishigro Pake,130,Vêtement
7282,Peau de Kitsou Nakwa,73,Obsolète
7277,Lunettes de Parashukouï,130,Vêtement
7261,Bois de Bambou Magique,110,Obsolète
7286,Bois de Bambouto,40,Obsolète
7276,Baguette de Tétonuki,130,Vêtement
7263,Racine de Bulbuisson,53,Obsolète
7284,Poils de Tanukouï San,130,Obsolète
7281,Peau de Kitsou Nere,77,Obsolète
7285,Patte d'Araknawa,39,Obsolète
7273,Peau de Cooleuvre,63,Obsolète
7268,Pousses de Bulbambou,39,Obsolète
7279,Peau de Kitsou Nae,75,Obsolète
7272,Pistil de Floristile,110,Plante
7267,Feuille de Bulbuisson,53,Obsolète
7288,Feuille de Bambouto Sacré,87,Obsolète
7275,Masque de Shinibaru,130,Vêtement
7289,Bois de Bambouto Sacré,87,Obsolète
7287,Feuille de Bambouto,40,Obsolète
7280,Peau de Kitsou Nufeu,79,Obsolète
7283,Peau de Tanukouï San,130,Obsolète
7266,Fleur de Bulbiflore,42,Obsolète
7270,Langue de Grenufar,110,Ressources diverses
7262,Racine de Bulbiflore,42,Obsolète
7290,Tige de Bambouto,110,Plante
7274,Katana de Kwamouraï,130,Ressource de combat
7264,Racine de Bulbambou,39,Obsolète
7265,Racine de Bulbig,50,Obsolète
7271,Épine de Bulbuisson,110,Plante
7314,Potion d'oubli Percepteur : Armure aqueuse,6,Obsolète
7319,Potion d'oubli Percepteur : Cyclone,6,Obsolète
7309,Clef du Dojo du vent,140,Clef
7295,Poils de Pandore,200,Obsolète
7297,Poils de Pandule,70,Obsolète
7298,Peau de Rouquette,140,Peau
7294,Poils de Pétartifoux,140,Poil
7308,Salopette Kwapa,130,Vêtement
7299,Peau de Crachefoux,140,Peau
7305,Poils magiques de Tanuki,130,Poil
7317,Potion d'oubli Percepteur : Armure Venteuse,6,Obsolète
7301,Étoffe de Kurookin,140,Étoffe
7312,Clef de la Fabrique de foux d'artifice,140,Clef
7304,Étoffe de Firefoux,140,Étoffe
7311,Clef de l'Atelier du Tanukouï San,130,Clef
7315,Potion d'oubli Percepteur : Armure Incandescente,6,Obsolète
7320,Potion d'oubli Percepteur : Vague,6,Obsolète
7318,Potion d'oubli Percepteur : Flamme,6,Obsolète
7316,Potion d'oubli Percepteur : Armure Terrestre,6,Obsolète
7306,Pelage aérodynamique,140,Poil
7291,Nectar de l'Orient,110,Liquide
7302,Peau de Pandore,200,Obsolète
7307,Étoffe de Pandore,200,Obsolète
7303,Peau de Pandule,70,Obsolète
7300,Tête de lance de Fangshu,140,Ressource de combat
7292,Poils de Boumbardier,140,Poil
7310,Clef de la Vallée de la Dame des eaux,130,Clef
7293,Poils de Founamboul,140,Poil
7340,Cape du Kitsou,62,Cape
7326,Potion d'oubli Percepteur : Pods,6,Obsolète
7323,Potion d'oubli Percepteur : Désenvoutement,6,Obsolète
7342,Amulette du Kitsou,58,Amulette
7328,Potion d'oubli Percepteur : Prospection,6,Obsolète
7343,Bracelet de Ino-Naru,140,Ressources diverses
7327,Potion d'oubli Percepteur : Nombre de percepteur,6,Obsolète
7341,Anneau du Kitsou,55,Anneau
7346,Certificat du Dojo de Pandala,0,Pandala
7322,Potion d'oubli Percepteur : Mot Soignant,6,Obsolète
7329,Potion d'oubli Percepteur : Expérience,6,Obsolète
7345,Certificat du Dojo de Terrdala,0,Pandala
7347,Certificat du Dojo d'Akwadala,0,Pandala
7325,Potion d'oubli Percepteur : Déstabilisation,6,Obsolète
7321,Potion d'oubli Percepteur : Rocher,6,Obsolète
7348,Certificat du Dojo de Feudala,0,Pandala
7349,Lettre d'amour pour Poochan,0,Pandala
7350,Aermyne 'Braco' Scalptaras,1,Personnage suiveur
7344,Certificat du Dojo d'Aerdala,0,Pandala
7324,Potion d'oubli Percepteur : Compulsion de masse,6,Obsolète
7339,Coiffe du Kitsou,61,Chapeau
7360,Le Choix des Dieux - Fragments retrouvés II,1,Document
7354,Zatoïshwan,1,Personnage suiveur
7375,Troisième Firefact,1,Pandala
7366,Dieux & Démons,1,Document
7356,Transformation en bwak,1,Roleplay Buffs
7373,Deuxième Firefact,1,Pandala
7362,Six Dofus - Fragments retrouvés V,1,Document
7377,Quatrième Firefact,1,Pandala
7363,Naissance de Bolgrot - Fragments retrouvés VI bis,1,Document
7369,Ambre de Bambouto,40,Obsolète
7352,Musha L'Oni,1,Personnage suiveur
7379,Fleur d'Onabu-Geisha,160,Fleur
7376,Cinquième Firefact,1,Pandala
7364,Les Larmes de la déesse (part. 1) -  Fragments retrouvés VII,1,Document
7365,Les Larmes de la déesse (part. 2) - Fragments retrouvés VIII,1,Document
7372,L'Horloge Divine de Xélor - Fragments retrouvés VI,1,Document
7371,Le Temps des Dofus -  Fragments retrouvés IV,1,Document
7353,Marzwel Le Gobelin,1,Personnage suiveur
7380,Étoffe de Fantôme Maho Firefoux,100,Obsolète
7351,Rok Gnorok,1,Personnage suiveur
7374,Premier Firefact,1,Pandala
7368,Baguette Houalle,125,Baguette
7361,Le Temps des Dragons - Fragments retrouvés III,1,Document
7357,Transformation en cochon pandalien,1,Roleplay Buffs
7378,Sixième Firefact,1,Pandala
7359,Le Chant du Monde - Fragments retrouvés I,1,Document
7370,Ambre de Bambouto Sacré,87,Obsolète
7386,Testicules du Tanukouï San,130,Ressources diverses
7406,Épaulière de Kabushido,160,Ressource de combat
7408,Kapokaza,170,Vêtement
7399,Coriacité,1,Bénédiction
7407,Croissant de Tsukinochi,160,Ressource de combat
7385,Braises bleutées,170,Ressources diverses
7384,Étoffe de Samouraï fantôme,160,Étoffe
7404,Os de Jiangshi-Nobi,160,Os
7405,Plastron de Tambouraï,160,Ressource de combat
7397,Perspicacité,1,Bénédiction
7383,Yokayu,170,Pierre brute
7393,Moustache du Shogun Tofugawa,160,Poil
7381,Kaokurimono,170,Pierre précieuse
7398,Elasticité,1,Bénédiction
7396,Prospérité,1,Bénédiction
7403,Œil de Madura,170,Œil
7410,Lanterne usée,170,Ressources diverses
7382,Étoffe de Fantôme Léopardo,100,Obsolète
7438,Rune Po,90,Rune de forgemagie
7433,Rune Cri,80,Rune de forgemagie
7422,Maskananas,1,Chapeau d'apparat
7423,Œuf de Larve Dorée,50,Potion
7415,Petit Chienchien Noir,1,Familier
7437,Rune Do Ren,40,Rune de forgemagie
7425,Petite Larve Dorée,1,Personnage suiveur
7435,Rune Do,50,Rune de forgemagie
7414,Petit Chacha Blanc,1,Familier
7434,Rune So,80,Rune de forgemagie
7436,Rune Pui,15,Rune de forgemagie
7413,Pointer du doigt,1,Parchemin d'attitude
7411,Masque brisé,170,Vêtement
7458,Rune Ré Per Air,75,Rune de forgemagie
7445,Rune Ra Pod,10,Rune de forgemagie
7450,Rune Ra Ini,10,Rune de forgemagie
7446,Rune Do Pi,40,Rune de forgemagie
7449,Rune Pa Ini,5,Rune de forgemagie
7451,Rune Prospe,15,Rune de forgemagie
7443,Rune Pod,1,Rune de forgemagie
7454,Rune Ré Eau,30,Rune de forgemagie
7447,Rune Per Pi,15,Rune de forgemagie
7444,Rune Pa Pod,5,Rune de forgemagie
7448,Rune Ini,1,Rune de forgemagie
7453,Rune Ré Air,30,Rune de forgemagie
7442,Rune Invo,85,Rune de forgemagie
7459,Rune Ré Per Terre,75,Rune de forgemagie
7457,Rune Ré Per Feu,75,Rune de forgemagie
7460,Rune Ré Per Neutre,75,Rune de forgemagie
7455,Rune Ré Terre,30,Rune de forgemagie
7452,Rune Ré Feu,30,Rune de forgemagie
7456,Rune Ré Neutre,30,Rune de forgemagie
7496,Potion de résurrection de masse,1,Objet de dons
7498,Petite potion de soin de masse,1,Objet de dons
7497,Potion de libération de masse,1,Objet de dons
7509,Première partie de la clef du labyrinthe du Dragon Cochon,100,Clef
7511,Clef du labyrinthe du Dragon Cochon,100,Clef
7521,Cadeau Fotome,1,Cadeau
7518,Fotome,60,Familier
7516,Coiffe du Bimd'Oule,110,Chapeau
7523,Chachatte Rousse,1,Familier
7525,Cadeau Dragoune Rose,1,Cadeau
7527,Cadeau Minimino,1,Cadeau
7524,Chacha Tigré,1,Familier
7514,Bottes Harry,123,Bottes
7526,Cadeau Croum,1,Cadeau
7517,Bière du Ripate,1,Bière
7515,Cape Itaineflam,148,Cape
7519,Dragoune Rose,1,Familier
7510,Deuxième partie de la clef du labyrinthe du Dragon Cochon,100,Clef
7520,Croum,1,Familier
7522,Minimino,1,Familier
7513,Sandales Titude,122,Bottes
7508,Rune de Signature,100,Rune de forgemagie
7552,Capodindo,50,Cape
7554,Botodindo,50,Bottes
7556,Cadeau Dindo,1,Cadeau
7557,Clef du Domaine Ancestral,90,Clef
7559,Goldoture,164,Ceinture
7553,Chapodindo,50,Chapeau
7560,Rune Ré Per Eau,75,Rune de forgemagie
7555,Anodindo,50,Anneau
7558,Poils deulk de Bworky,1,Divers
7581,Sakananas,1,Cape d'apparat
7590,Abreuvoir en Frêne,5,Objet d'élevage
7602,Abreuvoir en Bambou,60,Objet d'élevage
7598,Abreuvoir en Ébène,1,Objet d'élevage
7617,Mangeoire en Bombu,1,Objet d'élevage
7614,Mangeoire en Châtaignier,1,Objet d'élevage
7604,Abreuvoir en Bambou Sacré,180,Objet d'élevage
7606,Mangeoire Classique,1,Objet d'élevage
7607,Mangeoire en Frêne,5,Objet d'élevage
7619,Mangeoire en Bambou,60,Objet d'élevage
7599,Abreuvoir en Orme,140,Objet d'élevage
7616,Mangeoire en Merisier,1,Objet d'élevage
7618,Mangeoire en Oliviolet,1,Objet d'élevage
7595,Abreuvoir en Noyer,1,Objet d'élevage
7615,Mangeoire en Noyer,1,Objet d'élevage
7596,Abreuvoir en Merisier,1,Objet d'élevage
7591,Abreuvoir en Chêne,1,Objet d'élevage
7620,Mangeoire en Bambou Sombre,100,Objet d'élevage
7593,Abreuvoir en Châtaignier,1,Objet d'élevage
7612,Mangeoire en Érable,1,Objet d'élevage
7608,Mangeoire en Chêne,1,Objet d'élevage
7597,Abreuvoir en If,1,Objet d'élevage
7609,Mangeoire en If,1,Objet d'élevage
7600,Abreuvoir en Bombu,1,Objet d'élevage
7610,Mangeoire en Ébène,1,Objet d'élevage
7594,Abreuvoir en Charme,1,Objet d'élevage
7613,Mangeoire en Charme,1,Objet d'élevage
7603,Abreuvoir en Bambou Sombre,100,Objet d'élevage
7611,Mangeoire en Orme,140,Objet d'élevage
7605,Abreuvoir Classique,1,Objet d'élevage
7601,Abreuvoir en Oliviolet,1,Objet d'élevage
7592,Abreuvoir en Érable,1,Objet d'élevage
7636,Dragofesse en Cuir de Boufton Noir,1,Objet d'élevage
7625,Baffeur Classique,1,Objet d'élevage
7623,Caresseur en Plume de Piou Bleu,1,Objet d'élevage
7628,Caresseur Classique,1,Objet d'élevage
7634,Dragofesse Classique,1,Objet d'élevage
7629,Baffeur en If,1,Objet d'élevage
7621,Mangeoire en Bambou Sacré,180,Objet d'élevage
7627,Baffeur en Chêne,1,Objet d'élevage
7635,Dragofesse en Cuir de Boostache Prépubère,1,Objet d'élevage
7622,Caresseur en Plume de Tofu,1,Objet d'élevage
7626,Baffeur en Châtaignier,1,Objet d'élevage
7637,Dragofesse en Cuir de Bouftou,1,Objet d'élevage
7624,Caresseur en Plume de Piou Violet,1,Objet d'élevage
7674,Abreuvoir en Bois Envoûté,1,Objet d'élevage
7676,Abreuvoir en Bambou Doré,1,Objet d'élevage
7678,Abreuvoir en Bois de Bambouto,1,Objet d'élevage
7673,Abreuvoir en Bois Ancestral,1,Objet d'élevage
7652,Potion de Souvenir,30,Préparation
7677,Abreuvoir en Bambou Magique,1,Objet d'élevage
7679,Abreuvoir en Bois de Bambouto Sacré,1,Objet d'élevage
7680,Ougalurette,178,Chapeau
7651,Corne de Brume,1,Objet utilisable
7675,Abreuvoir en Bois de Tronknyde,1,Objet d'élevage
7690,Mangeoire en Bois de Tronknyde,1,Objet d'élevage
7687,Mangeoire en Bois de Bambouto,1,Objet d'élevage
7698,Dragofesse en Cuir Noir,100,Objet d'élevage
7695,Dragofesse en Cuir de Cochon de Lait,1,Objet d'élevage
7693,Dragofesse en Cuir de Gargrouille,1,Objet d'élevage
7696,Dragofesse en Cuir Violet de Bwork,60,Objet d'élevage
7697,Dragofesse en Cuir de Porkass,1,Objet d'élevage
7683,Mangeoire en Bois Ancestral,1,Objet d'élevage
7684,Mangeoire en Bois Envoûté,1,Objet d'élevage
7699,Dragofesse en Cuir de Sanglier des Plaines,1,Objet d'élevage
7705,Léopardo,1,Familier
7704,Écureuil Chenapan,1,Familier
7709,Pioute jaune,1,Familier
7689,Mangeoire en Bois de Kokoko,1,Objet d'élevage
7694,Dragofesse en Cuir de Dragon Cochon,1,Objet d'élevage
7706,Bilby,1,Familier
7700,Dragofesse en Cuir de Minotoror,1,Objet d'élevage
7708,Pioute bleu,1,Familier
7692,Dragofesse en Cuir de Bouftou Royal,1,Objet d'élevage
7691,Dragofesse en Cuir de Chef de Guerre Bouftou,1,Objet d'élevage
7707,Marcassin,1,Familier
7682,Abreuvoir en Bois de Kokoko,1,Objet d'élevage
7688,Mangeoire en Bois de Bambouto Sacré,1,Objet d'élevage
7685,Mangeoire en Bambou Doré,1,Objet d'élevage
7703,Vilain Petit Corbac,1,Familier
7710,Pioute rose,1,Familier
7686,Mangeoire en Bambou Magique,1,Objet d'élevage
7713,Pioute violet,1,Familier
7738,Caresseur en Plume de Corbac,1,Objet d'élevage
7714,Atouin,1,Familier
7734,Caresseur en Plume de Piou Rouge,1,Objet d'élevage
7736,Caresseur en Plume de Piou Rose,1,Objet d'élevage
7735,Caresseur en Plume de Piou Jaune,1,Objet d'élevage
7739,Caresseur en Plume de Kwak de Glace,1,Objet d'élevage
7740,Caresseur en Plume de Kwak de Flamme,1,Objet d'élevage
