item_id,name,level,type
25256,Sang de Possédé,200,Atoll des Possédés
25247,Charmeur de Cooleuvre,1,Parchemin d'attitude
25243,Les mots justes,1,Pandala
25246,Crinière de Qilin,200,Poil
25245,Pinceau de calligraphie,180,Outil
25248,Pinceau des serments,180,Outil
25261,Diadème possédé,200,Atoll des Possédés
25251,Quête 2408 dialogue Silvosse,1,Objet invisible
25265,Quête 2408 objet 008,1,Objet invisible
25242,Quête 2408 objet 002,1,Objet invisible
25252,Clef du Rituel de Kabahal,200,Clef
25257,Bague possédée,200,Atoll des Possédés
25244,Quête 2408 objet 003,1,Objet invisible
25258,Collier possédé,200,Atoll des Possédés
25254,Croc possédé,200,Atoll des Possédés
25269,Quête 2408 objet 011,1,Objet invisible
25240,Anneau Sacaram,1,Objet d'apparat divers
25259,Journal de bord possédé,200,Atoll des Possédés
25268,Quête 2408 objet 010,1,Objet invisible
25267,Barnabé de papier,1,Personnage suiveur
25260,Coupe possédée,200,Atoll des Possédés
25250,Marteau de Silvosse,1,Bénédiction
25253,Fête du Slip,1,Parchemin d'attitude
25241,Anneau Totune,1,Objet d'apparat divers
25262,Quête 2408 objet 005,1,Objet invisible
25289,Quête 2416 objet 004,1,Objet invisible
25278,Diplôme du Fou de la gâchette,1,Parchemin de titre
25279,Quête 2417 objet 001,1,Objet invisible
25286,Quête 2416 objet 001,1,Objet invisible
25285,Getteppo,1,Personnage suiveur
25272,Quête 2408 objet 014,1,Objet invisible
25299,Coup de sang,1,Malédiction
25283,Bourse de kamas dérobée,1,Atoll des Possédés
25271,Quête 2408 objet 013,1,Objet invisible
25298,Manque d'humilité,1,Malédiction
25291,Quête 2416 objet 006,1,Objet invisible
25281,Bière du Pandamonium,1,Bière
25284,Preuve de vandalisme,1,Atoll des Possédés
25277,Roquéléon,1,Familier d'apparat
25280,Quête 2417 objet 002,1,Objet invisible
25293,Tortikoli,60,Montilier
25297,Quête 2409 objet 004,1,Objet invisible
25287,Quête 2416 objet 002,1,Objet invisible
25288,Quête 2416 objet 003,1,Objet invisible
25290,Quête 2416 objet 005,1,Objet invisible
25282,Bière arrangée du Pandamonium,1,Atoll des Possédés
25294,Quête 2409 objet 001,1,Objet invisible
25296,Quête 2409 objet 003,1,Objet invisible
25274,Quête 2408 objet 016,1,Objet invisible
25275,Signe des Possédés,200,Atoll des Possédés
25270,Quête 2408 objet 012,1,Objet invisible
25273,Quête 2408 objet 015,1,Objet invisible
25295,Quête 2409 objet 002,1,Objet invisible
25292,Teh'Niak,60,Montilier
25276,Coffret mystérieux,180,Quêtes principales
25305,Saucisson de Porkania,1,Viande comestible
25323,Feuilles de Verveine,1,Atoll des Possédés
25303,Bière Porkzebuth,1,Bière
25311,Quête 2411 objet 004,1,Objet invisible
25329,Quête 2412 objet 007,1,Objet invisible
25318,Essence de Kabahal,200,Essence de gardien de donjon
25320,Quête 2413 objet 002,1,Objet invisible
25324,Bière Porkzebuth épicée,1,Quêtes principales
25301,Quête 2411 objet 001,1,Objet invisible
25315,Quête 2412 objet 003,1,Objet invisible
25314,Objet marqueur présence Esprit de Bakujikera,1,Objet invisible
25310,Saucisse à moitié mangée,1,Atoll des Possédés
25319,Abreuvoir de Kabahal,195,Objet d'élevage
25300,Quête 2409 objet 005,1,Objet invisible
25313,Quête 2412 objet 001,1,Objet invisible
25326,Quête 2412 objet 005,1,Objet invisible
25308,Bouderie Gobeline,1,Quêtes principales
25327,Quête 2412 objet 006,1,Objet invisible
25312,Quête 2411 objet 005,1,Objet invisible
25321,Clé de la prison des Possédés,1,Atoll des Possédés
25328,Bouclier du Chaloeil,1,Bouclier d'apparat
25304,Tronche de lard,1,Roleplay Buffs
25316,Ambre gris spirituel,180,Quêtes principales
25307,Quête 2411 objet 003,1,Objet invisible
25306,Quête 2411 objet 002,1,Objet invisible
25302,Transformation en Porkzebuth,1,Roleplay Buffs
25325,Quête 2412 objet 004,1,Objet invisible
25309,Dialogue bateau vers Atoll Possédés,1,Objet invisible
25317,Quête 2413 objet 001,1,Objet invisible
25358,Potion d'autopilotage pour montilier,1,Nourriture pour familier
25348,Coiffe Chaotique,1,Chapeau d'apparat
25343,Quête 2418 objet 002,1,Objet invisible
25330,Quête 1906 objet 007,1,Objet invisible
25359,Bouclier Enutrof,1,Bouclier d'apparat
25346,Quête 2413 objet 003,1,Objet invisible
25351,Koalak Chaotique,1,Familier d'apparat
25349,Cape Chaotique,1,Cape d'apparat
25352,Coup fatal Possédé,1,Parchemin d'attitude
25345,Quête 2418 objet 004,1,Objet invisible
25344,Quête 2418 objet 003,1,Objet invisible
25342,Quête 2418 objet 001,1,Objet invisible
25350,Bouclier Chaotique,1,Bouclier d'apparat
25347,Quête 2418 objet 005,1,Objet invisible
25376,Bouclier de Prestance Volatile,1,Bouclier d'apparat
25360,Cape Enutrof,1,Cape d'apparat
25379,Pèlerine de Jahash,1,Cape d'apparat
25361,Heaume Enutrof,1,Chapeau d'apparat
25370,Manteau du Pirate,1,Cape d'apparat
25374,Bouclier de Prestance Aqueuse,1,Bouclier d'apparat
25381,Bandeau Ailé de Jahash,1,Chapeau d'apparat
25382,Dragoune Rouge,1,Familier d'apparat
25377,Neutro,1,Familier d'apparat
25363,Harnachement de Muldo Enutrof,60,Harnachements de Muldo
25362,Harnachement de Volkorne Enutrof,60,Harnachements de Volkorne
25366,Cape Amphitrident,1,Cape d'apparat
25364,Harnachement de Dragodinde Enutrof,60,Harnachements de Dragodinde
25372,Le père Hoquet,1,Familier d'apparat
25378,Bernard l'Amphermite,1,Familier d'apparat
25375,Bouclier de Prestance Végétale,1,Bouclier d'apparat
25365,Diadème Amphitrident,1,Chapeau d'apparat
25373,Bouclier de Prestance Ignée,1,Bouclier d'apparat
25367,Conqulier Amphitrident,1,Bouclier d'apparat
25371,Écu du Pirate,1,Bouclier d'apparat
25380,Égide de Jahash,1,Bouclier d'apparat
25369,Tricorne du Pirate,1,Chapeau d'apparat
25393,Targe Aqueuse de Nagate,1,Bouclier d'apparat
25772,Diplôme de Victorus aut Morti,1,Parchemin de titre
25771,Météore,1,Parchemin d'attitude
25770,Flambougeoir,1,Familier d'apparat
25752,Anneau du rat brâkmarien,110,Anneau
25762,Oreille de Rat Plapla,110,Oreille
25777,Tu t'es vu quand t'as bu,1,Roleplay Buffs
25779,Potion de Troud'ver,1,Objet utilisable de Temporis
25776,Epaulières de Parchomancie,1,Épaulières
25757,Tuyau Rouillé de Rate Iboisée,110,Ressource de combat
25754,Potion de changement de sexe,1,Potion
25773,Coiffe de Parchomancie,1,Chapeau d'apparat
25750,Frelourson,1,Familier d'apparat
25774,Cape de Parchomancie,1,Cape d'apparat
25756,Crâne magique de Rate Atinée,110,Os
25760,Vieux Bouquin de Rat Li,110,Ressources diverses
25778,Shushette,1,Bière
25758,Lance-Pierre de Scélée Rate,110,Ressource de combat
25751,Chapeau d'Ankanniversaire,1,Chapeau d'apparat
25775,Bouclier de Parchomancie,1,Bouclier d'apparat
25769,Parchoton,1,Ressources de Temporis
25767,Collier de Chak Rat,110,Ressources diverses
25761,Ouvrage magique d'Aloevée Rate,110,Ressources diverses
25753,Anneau du rat bontarien,110,Anneau
25759,Lance de Chika Rat,110,Ressource de combat
25806,Sherajah Démoniaque,60,Montilier d'apparat
25792,Animorphose,1,Parchemin d'attitude
25781,Sherajah Fidèle,1,Familier
25790,Diplôme du Disciple de la Chtigresse,1,Parchemin de titre
25787,Sherajah Possédée,40,Montilier
25797,Griffes de Sherajah,1,Bouclier d'apparat
25809,Rune d'harmonie,1,Quêtes principales
25789,Sherajah Spectrale,40,Montilier
25808,Diplôme du Recommancien,1,Parchemin de titre
25807,Sherajah Spectrale,60,Montilier d'apparat
25795,Parure de Sherajah,1,Cape d'apparat
25782,Sherajah Rebelle,1,Familier
25796,Dents de Sherajah,1,Chapeau d'apparat
25800,Sherajah Fidèle,1,Familier d'apparat
25788,Sherajah Démoniaque,40,Montilier
25802,Sherajah Rebelle,1,Familier d'apparat
25803,Sherajah Libérée,60,Montilier d'apparat
25791,Diplôme de Voyageur Spectral,1,Parchemin de titre
25798,Flammes de Sherajah,1,Ailes
25786,Sherajah Embrasée,40,Montilier
25780,Sherajah Dévouée,1,Familier
25805,Sherajah Possédée,60,Montilier d'apparat
25801,Sherajah Indomptable,1,Familier d'apparat
25794,Snap,1,Parchemin d'attitude
25783,Sherajah Indomptable,1,Familier
25793,Découpage,1,Parchemin d'attitude
25785,Sherajah Libérée,40,Montilier
25804,Sherajah Embrasée,60,Montilier d'apparat
25799,Sherajah Dévouée,1,Familier d'apparat
25828,Tempofus des Veilleurs,1,Objet utilisable de Temporis
25811,Chapointu Rouge,1,Chapeau d'apparat
25820,Emprise destructrice,1,Quêtes principales
25827,Tempolmanax,1,Objet utilisable de Temporis
25835,Tempofus Turquoise,1,Objet utilisable de Temporis
25837,Tempofus Argenté Scintillant,1,Objet utilisable de Temporis
25813,Chapointu Vert,1,Chapeau d'apparat
25819,Emprise exaltante,1,Quêtes principales
25823,Tempofus Cacao,1,Objet utilisable de Temporis
25816,Tempotion d'expérience,1,Potion
25815,Chapointu Blanc,1,Chapeau d'apparat
25817,Pelote de laine boufcoul,100,Ressources diverses
25810,Chapointu Bleu,1,Chapeau d'apparat
25822,Tempofus Argenté,1,Objet utilisable de Temporis
25836,Tempofus des Glaces,1,Objet utilisable de Temporis
25821,Tempofus Émeraude,1,Objet utilisable de Temporis
25812,Chapointu Jaune,1,Chapeau d'apparat
25829,Tempofus Kaliptus,1,Objet utilisable de Temporis
25834,Tempofus Ocre,1,Objet utilisable de Temporis
25826,Tempokoko,1,Objet utilisable de Temporis
25824,Tempofus Cawotte,1,Objet utilisable de Temporis
25838,Tempofus Vulbis,1,Objet utilisable de Temporis
25818,Page du grimoire de Rewona,1,Quêtes principales
25831,Tempotruche,1,Objet utilisable de Temporis
25832,Tempomakuro,1,Objet utilisable de Temporis
25814,Chapointu Rose,1,Chapeau d'apparat
25830,Tempofus Pourpre,1,Objet utilisable de Temporis
25839,Tempofus Abyssal,1,Objet utilisable de Temporis
25825,Tempokille,1,Objet utilisable de Temporis
25833,Temporigami,1,Objet utilisable de Temporis
25854,Boîte de Rékloot,1,Objet utilisable de Temporis
25856,Boîte de Rékloot,1,Objet utilisable de Temporis
25842,Tempofus Forgelave,1,Objet utilisable de Temporis
25863,Boîte de Rékloot,1,Objet utilisable de Temporis
25851,Boîte de Rékloot,1,Objet utilisable de Temporis
25853,Boîte de Rékloot,1,Objet utilisable de Temporis
25844,Tempofus Nébuleux,1,Objet utilisable de Temporis
25858,Boîte de Rékloot,1,Objet utilisable de Temporis
25849,Boîte de Rékloot,1,Objet utilisable de Temporis
25859,Boîte de Rékloot,1,Objet utilisable de Temporis
25841,Tempofus Ivoire,1,Objet utilisable de Temporis
25862,Boîte de Rékloot,1,Objet utilisable de Temporis
25861,Boîte de Rékloot,1,Objet utilisable de Temporis
25850,Boîte de Rékloot,1,Objet utilisable de Temporis
25865,Boîte de Rékloot,1,Objet utilisable de Temporis
25866,Boîte de Rékloot,1,Objet utilisable de Temporis
25852,Boîte de Rékloot,1,Objet utilisable de Temporis
25843,Tempofus Ébène,1,Objet utilisable de Temporis
25864,Boîte de Rékloot,1,Objet utilisable de Temporis
25860,Boîte de Rékloot,1,Objet utilisable de Temporis
25846,Sherajah Armurée,60,Montilier d'apparat
25848,Boîte de Rékloot,1,Objet utilisable de Temporis
25867,Boîte de Rékloot,1,Objet utilisable de Temporis
25869,Boîte de Rékloot,1,Objet utilisable de Temporis
25857,Boîte de Rékloot,1,Objet utilisable de Temporis
25840,Tempofus Tâcheté,1,Objet utilisable de Temporis
25855,Boîte de Rékloot,1,Objet utilisable de Temporis
25845,Boîte à Potions Dimensionnelles illimitées,200,Objet utilisable de Temporis
25868,Boîte de Rékloot,1,Objet utilisable de Temporis
25872,Boîte de Rékloot,1,Objet utilisable de Temporis
25888,Boîte de Rékloot,1,Objet utilisable de Temporis
25892,Boîte de Rékloot,1,Objet utilisable de Temporis
25898,Quête 2424 objet Sram,1,Objet invisible
25875,Boîte de Rékloot,1,Objet utilisable de Temporis
25871,Boîte de Rékloot,1,Objet utilisable de Temporis
25879,Boîte de Rékloot,1,Objet utilisable de Temporis
25878,Boîte de Rékloot,1,Objet utilisable de Temporis
25896,Quête 2424 objet Osamodas,1,Objet invisible
25899,Quête 2424 objet Xélor,1,Objet invisible
25886,Boîte de Rékloot,1,Objet utilisable de Temporis
25882,Boîte de Rékloot,1,Objet utilisable de Temporis
25883,Boîte de Rékloot,1,Objet utilisable de Temporis
25884,Boîte de Rékloot,1,Objet utilisable de Temporis
25881,Boîte de Rékloot,1,Objet utilisable de Temporis
25885,Boîte de Rékloot,1,Objet utilisable de Temporis
25891,Boîte de Rékloot,1,Objet utilisable de Temporis
25873,Boîte de Rékloot,1,Objet utilisable de Temporis
25876,Boîte de Rékloot,1,Objet utilisable de Temporis
25889,Boîte de Rékloot,1,Objet utilisable de Temporis
25870,Boîte de Rékloot,1,Objet utilisable de Temporis
25887,Boîte de Rékloot,1,Objet utilisable de Temporis
25874,Boîte de Rékloot,1,Objet utilisable de Temporis
25894,Boîte de Rékloot,1,Objet utilisable de Temporis
25890,Boîte de Rékloot,1,Objet utilisable de Temporis
25893,Boîte de Rékloot,1,Objet utilisable de Temporis
25880,Boîte de Rékloot,1,Objet utilisable de Temporis
25877,Boîte de Rékloot,1,Objet utilisable de Temporis
25895,Quête 2424 objet Féca,1,Objet invisible
25897,Quête 2424 objet Enutrof,1,Objet invisible
25912,Boîte de Rékloot,1,Objet utilisable de Temporis
25927,Boîte de Rékloot,1,Objet utilisable de Temporis
25925,Boîte de Rékloot,1,Objet utilisable de Temporis
25905,Quête 2424 objet Sacrieur,1,Objet invisible
25917,Boîte de Rékloot,1,Objet utilisable de Temporis
25900,Quête 2424 objet Ecaflip,1,Objet invisible
25908,Boîte de Rékloot,1,Objet utilisable de Temporis
25911,Boîte de Rékloot,1,Objet utilisable de Temporis
25914,Boîte de Rékloot,1,Objet utilisable de Temporis
25929,Vision Futée,60,Montilier d'apparat
25907,Rêve d'harmonie,1,Cauchemar des Ravageurs
25920,Boîte de Rékloot,1,Objet utilisable de Temporis
25916,Boîte de Rékloot,1,Objet utilisable de Temporis
25919,Boîte de Rékloot,1,Objet utilisable de Temporis
25921,Boîte de Rékloot,1,Objet utilisable de Temporis
25909,Boîte de Rékloot,1,Objet utilisable de Temporis
25910,Boîte de Rékloot,1,Objet utilisable de Temporis
25913,Boîte de Rékloot,1,Objet utilisable de Temporis
25918,Boîte de Rékloot,1,Objet utilisable de Temporis
25924,Boîte de Rékloot,1,Objet utilisable de Temporis
25904,Quête 2424 objet Sadida,1,Objet invisible
25902,Quête 2424 objet Iop,1,Objet invisible
25906,Quête 2424 objet Pandawa,1,Objet invisible
25901,Quête 2424 objet Eniripsa,1,Objet invisible
25923,Boîte de Rékloot,1,Objet utilisable de Temporis
25915,Boîte de Rékloot,1,Objet utilisable de Temporis
25926,Boîte de Rékloot,1,Objet utilisable de Temporis
25922,Boîte de Rékloot,1,Objet utilisable de Temporis
25903,Quête 2424 objet Crâ,1,Objet invisible
25951,Toile du cauchemar,1,Quêtes principales
25935,Appel de la pluie,1,Parchemin d'attitude
25950,Rune du cauchemar démoniaque,1,Quêtes principales
25931,Cape Ostéomancienne,1,Cape d'apparat
25957,Quête 2421 objet 003,1,Objet invisible
25956,Quête 2421 objet 002,1,Objet invisible
25938,Kaetra du Clan Drakatéa,1,Bouclier d'apparat
25943,Quête 404 objet 001,1,Objet invisible
25959,Quête 2421 objet 005,1,Objet invisible
25936,Tiare du Clan Drakatéa,1,Chapeau d'apparat
25940,Bouclier du Clan Téa,1,Bouclier d'apparat
25958,Quête 2421 objet 004,1,Objet invisible
25947,Miniduk,1,Familier d'apparat
25939,Étendard du Clan Téa,1,Parchemin d'attitude
25941,Dragomancien,1,Familier d'apparat
25932,Masque Ostéomancien,1,Chapeau d'apparat
25934,Emote Fete du Slip des 20 ans obtenu,1,Objet invisible
25937,Atours du Clan Drakatéa,1,Cape d'apparat
25952,Boufballe,1,Arme magique
25949,Tracé incomplet d'une rune,1,Quêtes principales
25954,Crise d'angoisse,1,Malédiction
25953,Crossile,60,Montilier d'apparat
25955,Anneau R'mal,1,Objet d'apparat divers
25933,Familier Flambougeoir des 20 ans obtenu,1,Objet invisible
25942,Quête 2424 objet verrouillage PNJ aventuriers,1,Objet invisible
25930,Attrape-coups,1,Bouclier d'apparat
25948,Quête 2421 objet 001,1,Objet invisible
25967,Quête 2421 objet 013,1,Objet invisible
25962,Quête 2421 objet 008,1,Objet invisible
25989,Marqueur accès bateau Ravageurs Externam,1,Objet invisible
25988,Quête 2422 objet 001,1,Objet invisible
25980,Étoile de corail,1,Quêtes principales
25985,Quête 2421 objet respawn nourricier 3,1,Objet invisible
25968,Quête 2421 objet 014,1,Objet invisible
25979,Kape karapacé,1,Cape d'apparat
25964,Quête 2421 objet 010,1,Objet invisible
25973,Quête 2421 objet 015,1,Objet invisible
25977,Marqueur Craqueleur bâtisseur,1,Objet invisible
25969,Blanchebière légendaire,1,Bière
25960,Quête 2421 objet 006,1,Objet invisible
25982,Peur viscérale,1,Quêtes principales
25987,Fuyutora,1,Familier d'apparat
25961,Quête 2421 objet 007,1,Objet invisible
25986,Quête 2421 objet respawn nourricier 4,1,Objet invisible
25978,Kasque ranforcé,1,Chapeau d'apparat
25984,Quête 2421 objet respawn nourricier 2,1,Objet invisible
25963,Quête 2421 objet 009,1,Objet invisible
25966,Quête 2421 objet 012,1,Objet invisible
25981,Bouklier kapitoné,1,Bouclier d'apparat
25970,Gueule de fer,1,Roleplay Buffs
25972,Bière de Bworkette ferraillée,51,Alignement
25975,Marqueur Trooll démolisseur,1,Objet invisible
25971,Diplôme de Valeureux Parchomancien,1,Parchemin de titre
25983,Quête 2421 objet respawn nourricier 1,1,Objet invisible
25965,Quête 2421 objet 011,1,Objet invisible
25974,Quête 2421 objet 016,1,Objet invisible
26019,Chant du Nécromant,200,Amulette
26014,Quête 2422 objet 006,1,Objet invisible
26001,Cape Eliotrope,1,Cape d'apparat
25998,Bonnet Eliotrope,1,Chapeau d'apparat
26006,Torque de Ravageur,200,Amulette
26013,Quête 2422 objet 005,1,Objet invisible
26004,Harnachement de Muldo Eliotrope,60,Harnachements de Muldo
26008,Hachoir de Ravageur,200,Hache
26015,Quête 2422 objet 007,1,Objet invisible
26016,Quête 2422 objet 008,1,Objet invisible
26017,Quête 2422 objet 009,1,Objet invisible
25995,Eliomilier,1,Familier d'apparat
25990,Épolières kompactes,1,Épaulières
25996,Enimilier,1,Familier d'apparat
25992,Ecamilier,1,Familier d'apparat
26009,Faux Séraphine,200,Faux
26002,Bouclier Eliotrope,1,Bouclier d'apparat
26005,Harnachement de Volkorne Eliotrope,60,Harnachements de Volkorne
25993,Ougimilier,1,Familier d'apparat
26010,Épée Diablotine,200,Épée
25994,Enumilier,1,Familier d'apparat
26003,Harnachement de Dragodinde Eliotrope,60,Harnachements de Dragodinde
26012,Quête 2422 objet 004,1,Objet invisible
26018,Dernière Aube,200,Anneau
25991,Quête 2422 objet 003,1,Objet invisible
26011,Faux Chaotique,200,Faux
25997,Huppermilier,1,Familier d'apparat
26007,Ceste de Ravageur,200,Anneau
26044,Quête 2423 objet 003,1,Objet invisible
26027,Quête 2422 objet 013,1,Objet invisible
26034,Tentacule de Démoloch,200,Ressources diverses
26020,Portes de Bonta,200,Chapeau
26024,Quête 2422 objet 010,1,Objet invisible
26039,Clef de la Bataille de l'Aurore Pourpre,200,Clef
26026,Quête 2422 objet 012,1,Objet invisible
26036,Pic de Ravageur,200,Ressources diverses
26042,Sortilège de Kro'Li,1,Quêtes principales
26038,Dissonance passagère,1,Malédiction
26030,Quête 2423 objet 001,1,Objet invisible
26025,Quête 2422 objet 011,1,Objet invisible
26028,Quête 2422 objet 014,1,Objet invisible
26041,Essence de l'Éternel Conflit,200,Essence de gardien de donjon
26047,Quête 2423 objet 006,1,Objet invisible
26023,Bois de la Liche,200,Ceinture
26048,Quête 2423 objet 007,1,Objet invisible
26043,Quête 2423 objet 002,1,Objet invisible
26049,Quête 2423 objet 008,1,Objet invisible
26046,Quête 2423 objet 005,1,Objet invisible
26037,Masque cauchemardesque de l'Éternel Conflit,200,Ressource de combat
26033,Corne de Typhomet,200,Os
26035,Épaule de Maléphisto,200,Ressources diverses
26022,Ciel de Foudre Noire,200,Bottes
26029,Anneau de Rimanda,1,Quêtes principales
26031,Mâchoire de Brutasmodan,200,Ressources diverses
26021,Mort du Centoror,200,Anneau
26045,Quête 2423 objet 004,1,Objet invisible
26032,Langue de Diabélial,200,Ressources diverses
26074,Quête 2420 objet 004,1,Objet invisible
26068,Retour de bâton,1,Malédiction
26060,Transformation en boufballe,1,Roleplay Buffs
26064,Bouclier Cass'Noisettan,1,Objet vivant
26069,Médaillon de Fallanster,1,Quêtes principales
26063,Cape Cass'Noisettan,1,Objet vivant
26054,Quête 2423 objet 013,1,Objet invisible
26059,Boufballe dédicacée de Bonta,1,Objet utilisable
26050,Quête 2423 objet 009,1,Objet invisible
26053,Quête 2423 objet 012,1,Objet invisible
26062,Casque Cass'Noisettan,1,Objet vivant
26057,Quête 2423 objet 016,1,Objet invisible
26051,Quête 2423 objet 010,1,Objet invisible
26065,Pixel d'Entropix,1,Quêtes principales
26052,Quête 2423 objet 011,1,Objet invisible
26055,Quête 2423 objet 014,1,Objet invisible
26073,Quête 2420 objet 003,1,Objet invisible
26077,Totem de la tristesse,1,Quêtes principales
26061,Boufballe dédicacée de Brâkmar,1,Objet utilisable
26072,Quête 2420 objet 002,1,Objet invisible
26078,Totem de la peur,1,Quêtes principales
26066,Dofus du Cauchemar,180,Dofus
26056,Quête 2423 objet 015,1,Objet invisible
26058,Totem de l'équilibre,180,Outil
26070,Coffret de la relique,180,Quêtes principales
26079,Totem de la colère,1,Quêtes principales
26067,Quête 2420 objet 001,1,Objet invisible
26071,Réminiscence,1,Roleplay Buffs
26076,Totem de la joie,1,Quêtes principales
26098,Supporter Solary,1,Parchemin d'attitude
26086,Parchemin lacéré,1,Cauchemar des Ravageurs
26101,Attrape-cauchemar chargé à bloc,1,Cauchemar des Ravageurs
26104,Quête 2437 objet 001,1,Objet invisible
26090,Quête 2426 objet 002,1,Objet invisible
26100,Quête 2426 objet 008,1,Objet invisible
26092,Quête 2426 objet 004,1,Objet invisible
26082,Quête 2421 objet 017,1,Objet invisible
26091,Quête 2426 objet 003,1,Objet invisible
26106,Quête 2437 objet 003,1,Objet invisible
26081,Totem de la surprise,1,Quêtes principales
26087,Marqueur Discorde Gobelins,1,Objet invisible
26096,Jouet brigandin,1,Cauchemar des Ravageurs
26103,Rat Tatouille,1,Bonta & Brakmar
26089,Quête 2426 objet 001,1,Objet invisible
26093,Quête 2426 objet 005,1,Objet invisible
26088,Endormi,1,Malédiction
26095,Quête 2426 objet 007,1,Objet invisible
26105,Quête 2437 objet 002,1,Objet invisible
26102,Morceau d'emmental,1,Bonta & Brakmar
26097,Supporter Emperor,1,Parchemin d'attitude
26099,Rouleau d'Ayuto,180,Outil
26083,Quête 2421 objet 018,1,Objet invisible
26109,Caresseur de l'Éternel Conflit,195,Objet d'élevage
26094,Quête 2426 objet 006,1,Objet invisible
26085,Attrape-Cauchemar démoniaque,180,Outil
26080,Totem du dégoût,1,Quêtes principales
26107,Quête 2437 objet 004,1,Objet invisible
26108,Avalanche de quêtes,1,Parchemin d'attitude
26084,Quête 2423 objet 017,1,Objet invisible
26135,Rat plapla vivace,1,Personnage suiveur
26118,Marqueur attitude Casse-Noisette,1,Objet invisible
26128,Quête 2431 objet 005,1,Objet invisible
26121,Popcorn de Bonta,1,Objet utilisable
26110,Rwadera,1,Familier d'apparat
26117,Potion d'attitude Casse-Noisette,1,Potion d'attitude
26112,Sang de démon,1,Cauchemar des Ravageurs
26120,Nachos de Brâkmar,1,Objet utilisable
26139,Quête 2435 objet 004,1,Objet invisible
26111,Quête 2427 objet 001,1,Objet invisible
26123,Transformation en Boufbowler Bontarien,1,Roleplay Buffs
26116,Casse-Noisette,1,Parchemin d'attitude
26114,Sac macabre,1,Cauchemar des Ravageurs
26126,Quête 2431 objet 003,1,Objet invisible
26132,Marqueur Démons Nourriciers,1,Objet invisible
26133,Fricassée d'Elfi,55,Bonta & Brakmar
26122,Transformation en Boufbowler Brâkmarien,1,Roleplay Buffs
26115,Quête 2427 objet 002,1,Objet invisible
26130,Quête 2427 objet 004,1,Objet invisible
26138,Quête 2435 objet 003,1,Objet invisible
26127,Quête 2431 objet 004,1,Objet invisible
26136,Quête 2435 objet 001,1,Objet invisible
26129,Quête 2427 objet 003,1,Objet invisible
26125,Quête 2431 objet 002,1,Objet invisible
26124,Quête 2431 objet 001,1,Objet invisible
26137,Quête 2435 objet 002,1,Objet invisible
26131,Croix de Sinane,180,Outil
26167,Quête 2431 objet 007,1,Objet invisible
26164,Quête 2432 objet 002,1,Objet invisible
26154,Quête 2439 objet combats Ravageurs dissonants,1,Objet invisible
26145,Quête 2439 objet Ravageurs Bonta 002,1,Objet invisible
26156,Marqueur timer mémorial bontarien 2,1,Objet invisible
26161,Marqueur Mot de Passe de la Fouetanière 2,1,Objet invisible
26157,Marqueur timer mémorial bontarien 3,1,Objet invisible
26155,Marqueur timer mémorial bontarien 1,1,Objet invisible
26163,Quête 2432 objet 001,1,Objet invisible
26160,Marqueur Mot de Passe de la Fouetanière 1,1,Objet invisible
26159,Vertu d'harmonie suprême,180,Ressources diverses
26169,Souvenir écarlate,1,Cauchemar des Ravageurs
26165,Quête 2432 objet 003,1,Objet invisible
26143,Quête 2439 objet ancres,1,Objet invisible
26168,Souvenir azuré,1,Cauchemar des Ravageurs
26150,Quête 2439 objet Ravageurs Brâkmar 007,1,Objet invisible
26149,Quête 2439 objet Ravageurs Brâkmar 006,1,Objet invisible
26148,Quête 2439 objet Ravageurs Bonta 005,1,Objet invisible
26166,Milicienne déprimée,1,Personnage suiveur
26144,Quête 2439 objet Ravageurs Bonta 001,1,Objet invisible
26152,Quête 2439 objet Ravageurs Brâkmar 009,1,Objet invisible
26158,Marqueur timer mémorial bontarien 4,1,Objet invisible
26141,Quête 2431 objet 006,1,Objet invisible
26162,Marqueur Mot de Passe de la Fouetanière 3,1,Objet invisible
26153,Quête 2439 objet Ravageurs Brâkmar 010,1,Objet invisible
26151,Quête 2439 objet Ravageurs Brâkmar 008,1,Objet invisible
26147,Quête 2439 objet Ravageurs Bonta 004,1,Objet invisible
26142,Formule huppermagique,1,Cauchemar des Ravageurs
26146,Quête 2439 objet Ravageurs Bonta 003,1,Objet invisible
26140,Lettre de Chemdilth,1,Bonta & Brakmar
26175,Marqueur timer mémorial brâkmarien 5,1,Objet invisible
26186,Haine de la Cité Sombre,1,Cape d'apparat
26178,Rennowel,1,Familier d'apparat
26184,Vanité de la Cité Blanche,1,Ailes
26171,Marqueur timer mémorial brâkmarien 1,1,Objet invisible
26173,Marqueur timer mémorial brâkmarien 3,1,Objet invisible
26195,Mémoire d'un guerrier d'azur,1,Objet utilisable
26183,Dédain de la Cité Blanche,1,Bouclier d'apparat
26188,Orgueil de la Cité Sombre,1,Ailes
26192,Transformation en guerrier de Brâkmar,1,Roleplay Buffs
26176,Saponnet de Nowel 651,1,Chapeau d'apparat
26191,Transformation en guerrier de Bonta,1,Roleplay Buffs
26193,Mémoire d'un soldat de Bonta,1,Objet utilisable
26199,Éclat de minerai précieux,1,Bonta & Brakmar
26189,Transformation en soldat de Bonta,1,Roleplay Buffs
26198,Pioche à usage unique,10,Pioche
26194,Mémoire d'un soldat de Brâkmar,1,Objet utilisable
26177,Félimperial,60,Montilier d'apparat
