idk,min,max,exo,stat_id,rune_stat_name,rune_weight,rune_stats,item_id
35696,61,80,False,15,Intelligence,1.0,1,18013
35698,2,2,False,19,% Critique,10.0,1,18013
35704,5,7,False,39,% Résistance Air,6.0,1,18013
35703,5,7,False,41,% Résistance Neutre,6.0,1,18013
35700,11,15,False,49,Soins,10.0,1,18013
35701,11,15,False,69,Tacle,4.0,1,18013
35702,16,20,False,79,Dommages critiques,5.0,1,18013
35699,5,7,False,85,Dommages Feu,5.0,1,18013
1543,1,1,False,3,PA,100.0,1,18002
1535,301,350,False,7,Vitalité,0.2,5,18002
1537,31,40,False,9,Sagesse,3.0,1,18002
1536,61,80,False,15,Intelligence,1.0,1,18002
1542,2,2,False,21,Portée,51.0,1,18002
1541,5,7,False,31,Esquive PM,7.0,1,18002
1540,7,10,False,39,% Résistance Air,6.0,1,18002
1544,11,15,False,49,Soins,10.0,1,18002
1538,11,15,False,69,Tacle,4.0,1,18002
1539,11,15,False,85,Dommages Feu,5.0,1,18002
35676,41,60,False,5,Force,1.0,1,18015
35675,301,350,False,7,Vitalité,0.2,5,18015
35678,31,40,False,9,Sagesse,3.0,1,18015
35677,41,60,False,11,Chance,1.0,1,18015
35679,4,6,False,19,% Critique,10.0,1,18015
35685,9,12,False,31,Esquive PM,7.0,1,18015
35686,7,10,False,35,% Résistance Feu,6.0,1,18015
35683,11,15,False,47,Prospection,3.0,1,18015
35684,7,10,False,69,Tacle,4.0,1,18015
35681,9,12,False,83,Dommages Terre,5.0,1,18015
35682,9,12,False,87,Dommages Eau,5.0,1,18015
35680,9,12,False,91,Dommages Neutre,5.0,1,18015
408,51,70,False,5,Force,1.0,1,18021
407,301,350,False,7,Vitalité,0.2,5,18021
410,31,40,False,9,Sagesse,3.0,1,18021
409,51,70,False,13,Agilité,1.0,1,18021
418,3,4,False,19,% Critique,10.0,1,18021
419,1,1,False,21,Portée,51.0,1,18021
417,7,10,False,31,Esquive PM,7.0,1,18021
415,7,10,False,35,% Résistance Feu,6.0,1,18021
411,5,7,False,69,Tacle,4.0,1,18021
416,4,6,False,71,Retrait PA,7.0,1,18021
413,9,12,False,83,Dommages Terre,5.0,1,18021
412,9,12,False,89,Dommages Air,5.0,1,18021
414,9,12,False,91,Dommages Neutre,5.0,1,18021
2474,41,60,False,5,Force,1.0,1,18019
2473,301,350,False,7,Vitalité,0.2,5,18019
2476,31,40,False,9,Sagesse,3.0,1,18019
2475,41,60,False,13,Agilité,1.0,1,18019
2484,3,4,False,19,% Critique,10.0,1,18019
2482,7,10,False,35,% Résistance Feu,6.0,1,18019
2481,7,10,False,39,% Résistance Air,6.0,1,18019
2477,7,10,False,69,Tacle,4.0,1,18019
2483,4,6,False,71,Retrait PA,7.0,1,18019
2479,9,12,False,83,Dommages Terre,5.0,1,18019
2478,9,12,False,89,Dommages Air,5.0,1,18019
2480,9,12,False,91,Dommages Neutre,5.0,1,18019
35730,51,70,False,5,Force,1.0,1,18010
35729,301,350,False,7,Vitalité,0.2,5,18010
35732,31,40,False,9,Sagesse,3.0,1,18010
35731,51,70,False,15,Intelligence,1.0,1,18010
35733,3,4,False,19,% Critique,10.0,1,18010
35734,1,1,False,27,Invocations,30.0,1,18010
35742,7,10,False,39,% Résistance Air,6.0,1,18010
35739,11,15,False,47,Prospection,3.0,1,18010
35738,7,10,False,49,Soins,10.0,1,18010
35740,7,10,False,69,Tacle,4.0,1,18010
35741,5,7,False,73,Retrait PM,7.0,1,18010
35736,9,12,False,83,Dommages Terre,5.0,1,18010
35737,9,12,False,85,Dommages Feu,5.0,1,18010
35735,9,12,False,91,Dommages Neutre,5.0,1,18010
2049,41,60,False,5,Force,1.0,1,18020
2048,301,350,False,7,Vitalité,0.2,5,18020
2051,31,40,False,9,Sagesse,3.0,1,18020
2050,41,60,False,13,Agilité,1.0,1,18020
2060,1,1,False,23,PM,90.0,1,18020
2057,5,7,False,33,% Résistance Terre,6.0,1,18020
2058,5,7,False,41,% Résistance Neutre,6.0,1,18020
2052,11,15,False,47,Prospection,3.0,1,18020
2053,5,7,False,69,Tacle,4.0,1,18020
2059,4,6,False,71,Retrait PA,7.0,1,18020
2056,11,15,False,83,Dommages Terre,5.0,1,18020
2054,11,15,False,89,Dommages Air,5.0,1,18020
2055,11,15,False,91,Dommages Neutre,5.0,1,18020
984,351,400,False,7,Vitalité,0.2,5,18024
987,31,40,False,9,Sagesse,3.0,1,18024
986,31,50,False,11,Chance,1.0,1,18024
985,31,50,False,15,Intelligence,1.0,1,18024
996,4,5,False,19,% Critique,10.0,1,18024
995,1,1,False,27,Invocations,30.0,1,18024
991,7,10,False,37,% Résistance Eau,6.0,1,18024
993,9,12,False,49,Soins,10.0,1,18024
988,7,10,False,67,Fuite,4.0,1,18024
992,4,6,False,73,Retrait PM,7.0,1,18024
994,11,15,False,79,Dommages critiques,5.0,1,18024
989,9,12,False,85,Dommages Feu,5.0,1,18024
990,9,12,False,87,Dommages Eau,5.0,1,18024
1568,51,70,False,5,Force,1.0,1,18033
1567,301,400,False,7,Vitalité,0.2,5,18033
1570,31,40,False,9,Sagesse,3.0,1,18033
1569,51,70,False,11,Chance,1.0,1,18033
1580,3,4,False,19,% Critique,10.0,1,18033
1579,1,1,False,27,Invocations,30.0,1,18033
1577,5,7,False,35,% Résistance Feu,6.0,1,18033
1576,5,7,False,39,% Résistance Air,6.0,1,18033
1571,7,10,False,69,Tacle,4.0,1,18033
1578,4,5,False,73,Retrait PM,7.0,1,18033
1575,16,20,False,75,Dommages Poussée,5.0,1,18033
1572,9,12,False,83,Dommages Terre,5.0,1,18033
1574,9,12,False,87,Dommages Eau,5.0,1,18033
1573,9,12,False,91,Dommages Neutre,5.0,1,18033
1545,401,500,False,7,Vitalité,0.2,5,18003
1547,41,60,False,9,Sagesse,3.0,1,18003
1546,81,100,False,15,Intelligence,1.0,1,18003
1553,1,1,False,23,PM,90.0,1,18003
1551,5,7,False,39,% Résistance Air,6.0,1,18003
1550,5,7,False,41,% Résistance Neutre,6.0,1,18003
1548,11,15,False,47,Prospection,3.0,1,18003
1552,11,15,False,49,Soins,10.0,1,18003
1549,14,18,False,85,Dommages Feu,5.0,1,18003
959,301,400,False,7,Vitalité,0.2,5,18007
961,31,40,False,9,Sagesse,3.0,1,18007
960,81,100,False,13,Agilité,1.0,1,18007
967,1,1,False,23,PM,90.0,1,18007
966,9,12,False,31,Esquive PM,7.0,1,18007
965,5,7,False,37,% Résistance Eau,6.0,1,18007
964,5,7,False,41,% Résistance Neutre,6.0,1,18007
962,11,15,False,47,Prospection,3.0,1,18007
963,16,20,False,89,Dommages Air,5.0,1,18007
35687,301,400,False,7,Vitalité,0.2,5,18014
35689,31,40,False,9,Sagesse,3.0,1,18014
35688,61,80,False,13,Agilité,1.0,1,18014
35692,7,10,False,29,Esquive PA,7.0,1,18014
35694,7,10,False,37,% Résistance Eau,6.0,1,18014
35691,9,12,False,67,Fuite,4.0,1,18014
35693,21,30,False,81,Résistance Critiques,2.0,1,18014
35690,11,15,False,89,Dommages Air,5.0,1,18014
35657,61,80,False,5,Force,1.0,1,18018
35656,301,400,False,7,Vitalité,0.2,5,18018
35658,31,40,False,9,Sagesse,3.0,1,18018
35659,3,4,False,19,% Critique,10.0,1,18018
35665,7,10,False,39,% Résistance Air,6.0,1,18018
35662,9,12,False,67,Fuite,4.0,1,18018
35663,7,10,False,73,Retrait PM,7.0,1,18018
35664,16,25,False,77,Résistance Poussée,2.0,1,18018
35661,16,20,False,83,Dommages Terre,5.0,1,18018
35660,16,20,False,91,Dommages Neutre,5.0,1,18018
2073,401,500,False,7,Vitalité,0.2,5,18030
2074,31,40,False,9,Sagesse,3.0,1,18030
2081,4,6,False,19,% Critique,10.0,1,18030
2082,1,1,False,21,Portée,51.0,1,18030
2083,1,1,False,23,PM,90.0,1,18030
2079,5,7,False,29,Esquive PA,7.0,1,18030
2078,7,10,False,37,% Résistance Eau,6.0,1,18030
2075,11,15,False,47,Prospection,3.0,1,18030
2076,7,10,False,69,Tacle,4.0,1,18030
2077,21,30,False,75,Dommages Poussée,5.0,1,18030
2080,21,25,False,79,Dommages critiques,5.0,1,18030
2061,301,350,False,7,Vitalité,0.2,5,18023
2064,31,50,False,9,Sagesse,3.0,1,18023
2063,41,60,False,11,Chance,1.0,1,18023
2062,41,60,False,15,Intelligence,1.0,1,18023
2070,7,10,False,29,Esquive PA,7.0,1,18023
2068,7,10,False,37,% Résistance Eau,6.0,1,18023
2065,11,15,False,47,Prospection,3.0,1,18023
2071,9,12,False,49,Soins,10.0,1,18023
2069,4,6,False,73,Retrait PM,7.0,1,18023
2072,11,15,False,79,Dommages critiques,5.0,1,18023
2066,9,12,False,85,Dommages Feu,5.0,1,18023
2067,9,12,False,87,Dommages Eau,5.0,1,18023
35666,301,400,False,7,Vitalité,0.2,5,18017
35668,31,50,False,9,Sagesse,3.0,1,18017
35667,61,80,False,11,Chance,1.0,1,18017
35669,4,6,False,19,% Critique,10.0,1,18017
35670,1,1,False,21,Portée,51.0,1,18017
35674,5,7,False,35,% Résistance Feu,6.0,1,18017
35673,5,7,False,41,% Résistance Neutre,6.0,1,18017
35672,7,10,False,71,Retrait PA,7.0,1,18017
35671,16,20,False,87,Dommages Eau,5.0,1,18017
997,301,350,False,7,Vitalité,0.2,5,18028
1007,1,1,False,21,Portée,51.0,1,18028
1008,1,1,False,23,PM,90.0,1,18028
1006,1,1,False,27,Invocations,30.0,1,18028
1005,5,7,False,35,% Résistance Feu,6.0,1,18028
1004,5,7,False,39,% Résistance Air,6.0,1,18028
998,7,10,False,67,Fuite,4.0,1,18028
1001,16,20,False,83,Dommages Terre,5.0,1,18028
999,16,20,False,85,Dommages Feu,5.0,1,18028
1002,16,20,False,87,Dommages Eau,5.0,1,18028
1003,16,20,False,89,Dommages Air,5.0,1,18028
1000,16,20,False,91,Dommages Neutre,5.0,1,18028
467,1,1,False,3,PA,100.0,1,18032
456,41,60,False,5,Force,1.0,1,18032
455,301,350,False,7,Vitalité,0.2,5,18032
458,31,50,False,9,Sagesse,3.0,1,18032
457,41,60,False,11,Chance,1.0,1,18032
466,3,4,False,19,% Critique,10.0,1,18032
464,7,10,False,33,% Résistance Terre,6.0,1,18032
459,7,10,False,69,Tacle,4.0,1,18032
465,4,6,False,73,Retrait PM,7.0,1,18032
463,16,20,False,75,Dommages Poussée,5.0,1,18032
460,7,10,False,83,Dommages Terre,5.0,1,18032
462,7,10,False,87,Dommages Eau,5.0,1,18032
461,7,10,False,91,Dommages Neutre,5.0,1,18032
1554,251,300,False,7,Vitalité,0.2,5,18022
1557,31,40,False,9,Sagesse,3.0,1,18022
1556,51,70,False,11,Chance,1.0,1,18022
1555,51,70,False,15,Intelligence,1.0,1,18022
1564,3,4,False,19,% Critique,10.0,1,18022
1565,1,1,False,21,Portée,51.0,1,18022
1566,1,1,False,23,PM,90.0,1,18022
1560,5,7,False,33,% Résistance Terre,6.0,1,18022
1561,5,7,False,41,% Résistance Neutre,6.0,1,18022
1563,9,12,False,49,Soins,10.0,1,18022
1562,4,6,False,73,Retrait PM,7.0,1,18022
1558,9,12,False,85,Dommages Feu,5.0,1,18022
1559,9,12,False,87,Dommages Eau,5.0,1,18022
1009,301,350,False,7,Vitalité,0.2,5,18036
1013,31,40,False,9,Sagesse,3.0,1,18036
1011,51,70,False,13,Agilité,1.0,1,18036
1010,51,70,False,15,Intelligence,1.0,1,18036
1021,1,1,False,21,Portée,51.0,1,18036
1020,1,1,False,27,Invocations,30.0,1,18036
1019,5,7,False,35,% Résistance Feu,6.0,1,18036
1018,5,7,False,39,% Résistance Air,6.0,1,18036
1014,11,15,False,47,Prospection,3.0,1,18036
1015,5,7,False,67,Fuite,4.0,1,18036
1012,16,20,False,81,Résistance Critiques,2.0,1,18036
1016,11,15,False,85,Dommages Feu,5.0,1,18036
1017,11,15,False,89,Dommages Air,5.0,1,18036
433,1,1,False,3,PA,100.0,1,18025
421,31,40,False,5,Force,1.0,1,18025
420,301,350,False,7,Vitalité,0.2,5,18025
424,31,40,False,9,Sagesse,3.0,1,18025
423,31,40,False,11,Chance,1.0,1,18025
434,31,40,False,13,Agilité,1.0,1,18025
422,31,40,False,15,Intelligence,1.0,1,18025
432,1,1,False,21,Portée,51.0,1,18025
431,7,10,False,39,% Résistance Air,6.0,1,18025
425,11,15,False,67,Fuite,4.0,1,18025
428,11,15,False,83,Dommages Terre,5.0,1,18025
426,11,15,False,85,Dommages Feu,5.0,1,18025
430,11,15,False,87,Dommages Eau,5.0,1,18025
427,11,15,False,89,Dommages Air,5.0,1,18025
429,11,15,False,91,Dommages Neutre,5.0,1,18025
35705,301,350,False,7,Vitalité,0.2,5,18012
35708,31,50,False,9,Sagesse,3.0,1,18012
35706,41,60,False,11,Chance,1.0,1,18012
35707,41,60,False,13,Agilité,1.0,1,18012
35709,2,2,False,19,% Critique,10.0,1,18012
35710,1,1,False,21,Portée,51.0,1,18012
35714,11,15,False,29,Esquive PA,7.0,1,18012
35715,5,7,False,33,% Résistance Terre,6.0,1,18012
35716,5,7,False,35,% Résistance Feu,6.0,1,18012
35713,11,15,False,47,Prospection,3.0,1,18012
35711,11,15,False,87,Dommages Eau,5.0,1,18012
35712,11,15,False,89,Dommages Air,5.0,1,18012
435,301,400,False,7,Vitalité,0.2,5,18029
436,31,40,False,9,Sagesse,3.0,1,18029
442,7,10,False,29,Esquive PA,7.0,1,18029
440,5,7,False,33,% Résistance Terre,6.0,1,18029
441,5,7,False,37,% Résistance Eau,6.0,1,18029
437,11,15,False,47,Prospection,3.0,1,18029
438,7,10,False,69,Tacle,4.0,1,18029
439,11,15,False,75,Dommages Poussée,5.0,1,18029
443,16,20,False,79,Dommages critiques,5.0,1,18029
1022,251,300,False,7,Vitalité,0.2,5,18037
1026,31,40,False,9,Sagesse,3.0,1,18037
1024,61,80,False,13,Agilité,1.0,1,18037
1023,61,80,False,15,Intelligence,1.0,1,18037
1029,7,10,False,41,% Résistance Neutre,6.0,1,18037
1030,11,15,False,49,Soins,10.0,1,18037
1025,11,15,False,81,Résistance Critiques,2.0,1,18037
1027,5,7,False,85,Dommages Feu,5.0,1,18037
1028,5,7,False,89,Dommages Air,5.0,1,18037
35717,301,350,False,7,Vitalité,0.2,5,18011
35720,31,40,False,9,Sagesse,3.0,1,18011
35719,41,60,False,13,Agilité,1.0,1,18011
35718,41,60,False,15,Intelligence,1.0,1,18011
35721,3,4,False,19,% Critique,10.0,1,18011
35727,5,7,False,33,% Résistance Terre,6.0,1,18011
35728,7,10,False,37,% Résistance Eau,6.0,1,18011
35724,5,7,False,67,Fuite,4.0,1,18011
35725,4,5,False,73,Retrait PM,7.0,1,18011
35726,16,25,False,81,Résistance Critiques,2.0,1,18011
35722,9,12,False,85,Dommages Feu,5.0,1,18011
35723,9,12,False,89,Dommages Air,5.0,1,18011
2094,1,1,False,3,PA,100.0,1,18035
2084,301,400,False,7,Vitalité,0.2,5,18035
2088,31,40,False,9,Sagesse,3.0,1,18035
2086,61,80,False,13,Agilité,1.0,1,18035
2085,61,80,False,15,Intelligence,1.0,1,18035
2092,5,7,False,33,% Résistance Terre,6.0,1,18035
2093,5,7,False,37,% Résistance Eau,6.0,1,18035
2089,11,15,False,47,Prospection,3.0,1,18035
2087,16,20,False,81,Résistance Critiques,2.0,1,18035
2090,11,15,False,85,Dommages Feu,5.0,1,18035
2091,11,15,False,89,Dommages Air,5.0,1,18035
445,301,400,False,7,Vitalité,0.2,5,18031
446,31,40,False,9,Sagesse,3.0,1,18031
454,3,4,False,19,% Critique,10.0,1,18031
453,1,1,False,27,Invocations,30.0,1,18031
451,7,10,False,29,Esquive PA,7.0,1,18031
450,7,10,False,35,% Résistance Feu,6.0,1,18031
444,601,800,False,45,Initiative,0.1,10,18031
447,11,15,False,47,Prospection,3.0,1,18031
448,7,10,False,69,Tacle,4.0,1,18031
449,21,30,False,75,Dommages Poussée,5.0,1,18031
452,21,25,False,79,Dommages critiques,5.0,1,18031
2486,31,40,False,5,Force,1.0,1,18026
2485,251,300,False,7,Vitalité,0.2,5,18026
2490,31,40,False,9,Sagesse,3.0,1,18026
2489,31,40,False,11,Chance,1.0,1,18026
2488,31,40,False,13,Agilité,1.0,1,18026
2487,31,40,False,15,Intelligence,1.0,1,18026
2499,3,4,False,19,% Critique,10.0,1,18026
2500,1,1,False,21,Portée,51.0,1,18026
2498,7,10,False,33,% Résistance Terre,6.0,1,18026
2491,11,15,False,47,Prospection,3.0,1,18026
2492,7,10,False,67,Fuite,4.0,1,18026
2497,9,12,False,83,Dommages Terre,5.0,1,18026
2493,9,12,False,85,Dommages Feu,5.0,1,18026
2495,9,12,False,87,Dommages Eau,5.0,1,18026
2494,9,12,False,89,Dommages Air,5.0,1,18026
2496,9,12,False,91,Dommages Neutre,5.0,1,18026
1582,51,70,False,5,Force,1.0,1,18034
1581,301,350,False,7,Vitalité,0.2,5,18034
1584,31,50,False,9,Sagesse,3.0,1,18034
1583,51,70,False,11,Chance,1.0,1,18034
1593,1,1,False,21,Portée,51.0,1,18034
1592,5,7,False,37,% Résistance Eau,6.0,1,18034
1591,5,7,False,41,% Résistance Neutre,6.0,1,18034
1585,11,15,False,47,Prospection,3.0,1,18034
1586,5,7,False,69,Tacle,4.0,1,18034
1590,16,20,False,75,Dommages Poussée,5.0,1,18034
1587,9,12,False,83,Dommages Terre,5.0,1,18034
1589,9,12,False,87,Dommages Eau,5.0,1,18034
1588,9,12,False,91,Dommages Neutre,5.0,1,18034
11018,16,20,False,5,Force,1.0,1,18229
11017,41,50,False,7,Vitalité,0.2,5,18229
11019,16,20,False,11,Chance,1.0,1,18229
11023,-2,-3,False,67,Fuite,4.0,1,18229
11022,4,6,False,69,Tacle,4.0,1,18229
11020,3,4,False,83,Dommages Terre,5.0,1,18229
11021,3,4,False,87,Dommages Eau,5.0,1,18229
11024,1,1,False,3,PA,100.0,1,18230
11026,11,15,False,5,Force,1.0,1,18230
11025,21,25,False,7,Vitalité,0.2,5,18230
11028,-15,-15,False,9,Sagesse,3.0,1,18230
11027,11,15,False,11,Chance,1.0,1,18230
9651,51,70,False,7,Vitalité,0.2,5,18426
9653,11,15,False,9,Sagesse,3.0,1,18426
9652,41,60,False,13,Agilité,1.0,1,18426
9657,1,1,False,21,Portée,51.0,1,18426
9655,2,3,False,33,% Résistance Terre,6.0,1,18426
9654,2,3,False,67,Fuite,4.0,1,18426
9656,2,3,False,71,Retrait PA,7.0,1,18426
9659,26,35,False,5,Force,1.0,1,18423
9658,61,80,False,7,Vitalité,0.2,5,18423
9661,16,20,False,9,Sagesse,3.0,1,18423
9660,26,35,False,11,Chance,1.0,1,18423
9663,4,5,False,39,% Résistance Air,6.0,1,18423
9662,4,5,False,69,Tacle,4.0,1,18423
9664,2,3,False,73,Retrait PM,7.0,1,18423
9345,21,25,False,5,Force,1.0,1,18425
9344,61,80,False,7,Vitalité,0.2,5,18425
9347,7,10,False,9,Sagesse,3.0,1,18425
9346,21,25,False,11,Chance,1.0,1,18425
9352,1,1,False,23,PM,90.0,1,18425
9351,2,3,False,73,Retrait PM,7.0,1,18425
9348,2,2,False,83,Dommages Terre,5.0,1,18425
9350,2,2,False,87,Dommages Eau,5.0,1,18425
9349,2,2,False,91,Dommages Neutre,5.0,1,18425
9560,21,25,False,5,Force,1.0,1,18424
9559,21,30,False,7,Vitalité,0.2,5,18424
9561,21,25,False,11,Chance,1.0,1,18424
9563,2,3,False,17,Dommages,20.0,1,18424
9564,1,1,False,21,Portée,51.0,1,18424
9558,-400,-400,False,45,Initiative,0.1,10,18424
9562,2,3,False,69,Tacle,4.0,1,18424
9565,41,50,False,7,Vitalité,0.2,5,18428
9567,11,15,False,9,Sagesse,3.0,1,18428
9566,31,40,False,13,Agilité,1.0,1,18428
9573,1,1,False,27,Invocations,30.0,1,18428
9572,2,3,False,31,Esquive PM,7.0,1,18428
9570,3,4,False,41,% Résistance Neutre,6.0,1,18428
9568,7,10,False,47,Prospection,3.0,1,18428
9571,2,3,False,71,Retrait PA,7.0,1,18428
9569,2,3,False,89,Dommages Air,5.0,1,18428
9382,41,50,False,7,Vitalité,0.2,5,18427
9384,16,20,False,9,Sagesse,3.0,1,18427
9383,41,50,False,13,Agilité,1.0,1,18427
9389,2,3,False,19,% Critique,10.0,1,18427
9388,1,1,False,27,Invocations,30.0,1,18427
9387,2,3,False,35,% Résistance Feu,6.0,1,18427
9385,4,5,False,67,Fuite,4.0,1,18427
9386,3,4,False,89,Dommages Air,5.0,1,18427
38510,11,15,False,9,Sagesse,3.0,1,18429
38509,41,60,False,11,Chance,1.0,1,18429
38511,3,4,False,19,% Critique,10.0,1,18429
38515,2,3,False,39,% Résistance Air,6.0,1,18429
38513,7,10,False,49,Soins,10.0,1,18429
38514,5,7,False,69,Tacle,4.0,1,18429
38512,2,3,False,87,Dommages Eau,5.0,1,18429
38517,21,30,False,13,Agilité,1.0,1,18430
38516,21,30,False,15,Intelligence,1.0,1,18430
38518,1,1,False,21,Portée,51.0,1,18430
38519,1,1,False,27,Invocations,30.0,1,18430
38523,4,5,False,47,Prospection,3.0,1,18430
38522,4,5,False,49,Soins,10.0,1,18430
38524,4,5,False,69,Tacle,4.0,1,18430
38520,2,3,False,85,Dommages Feu,5.0,1,18430
38521,2,3,False,89,Dommages Air,5.0,1,18430
7162,31,50,False,5,Force,1.0,1,18432
7161,151,200,False,7,Vitalité,0.2,5,18432
7164,26,35,False,9,Sagesse,3.0,1,18432
7163,31,50,False,13,Agilité,1.0,1,18432
7169,4,6,False,19,% Critique,10.0,1,18432
7170,1,1,False,21,Portée,51.0,1,18432
7168,5,7,False,35,% Résistance Feu,6.0,1,18432
7166,5,7,False,83,Dommages Terre,5.0,1,18432
7165,5,7,False,89,Dommages Air,5.0,1,18432
7167,5,7,False,91,Dommages Neutre,5.0,1,18432
7125,1,1,False,3,PA,100.0,1,18436
7116,81,100,False,7,Vitalité,0.2,5,18436
7120,31,40,False,9,Sagesse,3.0,1,18436
7119,11,25,False,11,Chance,1.0,1,18436
7118,11,25,False,13,Agilité,1.0,1,18436
7117,11,25,False,15,Intelligence,1.0,1,18436
7124,4,5,False,29,Esquive PA,7.0,1,18436
7122,7,10,False,33,% Résistance Terre,6.0,1,18436
7123,7,10,False,41,% Résistance Neutre,6.0,1,18436
7121,4,5,False,69,Tacle,4.0,1,18436
37391,81,120,False,7,Vitalité,0.2,5,18437
37394,21,30,False,9,Sagesse,3.0,1,18437
37393,31,40,False,11,Chance,1.0,1,18437
37392,31,40,False,15,Intelligence,1.0,1,18437
37395,4,5,False,19,% Critique,10.0,1,18437
37399,7,10,False,35,% Résistance Feu,6.0,1,18437
37398,7,10,False,67,Fuite,4.0,1,18437
37396,7,10,False,85,Dommages Feu,5.0,1,18437
37397,7,10,False,87,Dommages Eau,5.0,1,18437
7363,81,100,False,7,Vitalité,0.2,5,18434
7367,21,30,False,9,Sagesse,3.0,1,18434
7366,31,40,False,11,Chance,1.0,1,18434
7365,31,40,False,13,Agilité,1.0,1,18434
7364,31,40,False,15,Intelligence,1.0,1,18434
7375,3,4,False,19,% Critique,10.0,1,18434
7374,1,1,False,27,Invocations,30.0,1,18434
7368,11,15,False,47,Prospection,3.0,1,18434
7369,5,7,False,69,Tacle,4.0,1,18434
7373,5,7,False,71,Retrait PA,7.0,1,18434
7370,5,7,False,85,Dommages Feu,5.0,1,18434
7372,5,7,False,87,Dommages Eau,5.0,1,18434
7371,5,7,False,89,Dommages Air,5.0,1,18434
7077,31,40,False,5,Force,1.0,1,18433
7076,81,120,False,7,Vitalité,0.2,5,18433
7079,16,25,False,9,Sagesse,3.0,1,18433
7078,31,40,False,13,Agilité,1.0,1,18433
7088,4,6,False,19,% Critique,10.0,1,18433
7087,1,1,False,27,Invocations,30.0,1,18433
7085,5,7,False,41,% Résistance Neutre,6.0,1,18433
7080,7,10,False,47,Prospection,3.0,1,18433
7081,4,5,False,67,Fuite,4.0,1,18433
7086,11,15,False,79,Dommages critiques,5.0,1,18433
7083,4,5,False,83,Dommages Terre,5.0,1,18433
7082,4,5,False,89,Dommages Air,5.0,1,18433
7084,4,5,False,91,Dommages Neutre,5.0,1,18433
1045,1,1,False,3,PA,100.0,1,18439
1032,41,50,False,5,Force,1.0,1,18439
1031,301,350,False,7,Vitalité,0.2,5,18439
1036,21,30,False,9,Sagesse,3.0,1,18439
1035,41,50,False,11,Chance,1.0,1,18439
1034,41,50,False,13,Agilité,1.0,1,18439
1033,41,50,False,15,Intelligence,1.0,1,18439
1044,2,2,False,21,Portée,51.0,1,18439
1043,7,10,False,29,Esquive PA,7.0,1,18439
1037,7,10,False,69,Tacle,4.0,1,18439
1040,7,10,False,83,Dommages Terre,5.0,1,18439
1038,7,10,False,85,Dommages Feu,5.0,1,18439
1042,7,10,False,87,Dommages Eau,5.0,1,18439
1039,7,10,False,89,Dommages Air,5.0,1,18439
1041,7,10,False,91,Dommages Neutre,5.0,1,18439
37401,21,30,False,5,Force,1.0,1,18438
37400,101,150,False,7,Vitalité,0.2,5,18438
37403,26,35,False,9,Sagesse,3.0,1,18438
37402,21,30,False,13,Agilité,1.0,1,18438
37404,1,1,False,27,Invocations,30.0,1,18438
37410,5,7,False,37,% Résistance Eau,6.0,1,18438
37408,7,10,False,69,Tacle,4.0,1,18438
37409,16,25,False,81,Résistance Critiques,2.0,1,18438
37406,5,7,False,83,Dommages Terre,5.0,1,18438
37407,5,7,False,89,Dommages Air,5.0,1,18438
37405,5,7,False,91,Dommages Neutre,5.0,1,18438
7209,101,150,False,7,Vitalité,0.2,5,18435
7213,11,15,False,9,Sagesse,3.0,1,18435
7212,21,30,False,11,Chance,1.0,1,18435
7211,21,30,False,13,Agilité,1.0,1,18435
7210,21,30,False,15,Intelligence,1.0,1,18435
7218,5,7,False,29,Esquive PA,7.0,1,18435
7214,5,7,False,69,Tacle,4.0,1,18435
7215,4,5,False,85,Dommages Feu,5.0,1,18435
7217,4,5,False,87,Dommages Eau,5.0,1,18435
7216,4,5,False,89,Dommages Air,5.0,1,18435
7310,31,50,False,5,Force,1.0,1,18431
7309,101,150,False,7,Vitalité,0.2,5,18431
7312,21,30,False,9,Sagesse,3.0,1,18431
7311,31,50,False,13,Agilité,1.0,1,18431
7318,7,10,False,37,% Résistance Eau,6.0,1,18431
7313,11,15,False,47,Prospection,3.0,1,18431
7314,5,7,False,67,Fuite,4.0,1,18431
7319,11,15,False,79,Dommages critiques,5.0,1,18431
7316,5,7,False,83,Dommages Terre,5.0,1,18431
7315,5,7,False,89,Dommages Air,5.0,1,18431
7317,5,7,False,91,Dommages Neutre,5.0,1,18431
11072,21,30,False,7,Vitalité,0.2,5,18530
11073,16,20,False,15,Intelligence,1.0,1,18530
11074,1,1,False,23,PM,90.0,1,18530
11075,-15,-15,False,29,Esquive PA,7.0,1,18530
11076,1,2,False,37,% Résistance Eau,6.0,1,18530
11242,31,40,False,7,Vitalité,0.2,5,18529
11243,31,40,False,15,Intelligence,1.0,1,18529
11245,2,3,False,37,% Résistance Eau,6.0,1,18529
11244,5,7,False,85,Dommages Feu,5.0,1,18529
12095,1,2,False,19,% Critique,10.0,1,18523
12096,31,40,False,25,Puissance,2.0,1,18523
12101,-6,-10,False,77,Résistance Poussée,2.0,1,18523
12102,-6,-10,False,81,Résistance Critiques,2.0,1,18523
12097,2,3,False,83,Dommages Terre,5.0,1,18523
12098,2,3,False,85,Dommages Feu,5.0,1,18523
12099,2,3,False,87,Dommages Eau,5.0,1,18523
12100,2,3,False,89,Dommages Air,5.0,1,18523
5403,41,60,False,5,Force,1.0,1,18589
5402,201,250,False,7,Vitalité,0.2,5,18589
5405,21,30,False,9,Sagesse,3.0,1,18589
5410,1,1,False,27,Invocations,30.0,1,18589
